Date,Strategy_Name,Portfolio_Value,Daily_Return
2015-01-02,TQQQ Buy and Hold,10000.0,0.0
2015-01-05,TQQQ Buy and Hold,9552.23880597015,-0.04477611940298501
2015-01-06,TQQQ Buy and Hold,9203.980099502489,-0.03645833333333325
2015-01-07,TQQQ Buy and Hold,9552.23880597015,0.03783783783783775
2015-01-08,TQQQ Buy and Hold,10099.502487562188,0.0572916666666666
2015-01-09,TQQQ Buy and Hold,9900.49751243781,-0.019704433497536856
2015-01-12,TQQQ Buy and Hold,9552.238805970148,-0.03517587939698496
2015-01-13,TQQQ Buy and Hold,9552.238805970148,0.0
2015-01-14,TQQQ Buy and Hold,9402.985074626864,-0.015625000000000014
2015-01-15,TQQQ Buy and Hold,9054.726368159203,-0.03703703703703695
2015-01-16,TQQQ Buy and Hold,9353.23383084577,0.03296703296703287
2015-01-20,TQQQ Buy and Hold,9552.238805970146,0.02127659574468087
2015-01-21,TQQQ Buy and Hold,9701.49253731343,0.015625000000000014
2015-01-22,TQQQ Buy and Hold,10248.75621890547,0.05641025641025646
2015-01-23,TQQQ Buy and Hold,10348.258706467659,0.009708737864077678
2015-01-26,TQQQ Buy and Hold,10298.507462686564,-0.004807692307692419
2015-01-27,TQQQ Buy and Hold,9502.487562189051,-0.07729468599033813
2015-01-28,TQQQ Buy and Hold,9353.233830845767,-0.015706806282722526
2015-01-29,TQQQ Buy and Hold,9601.99004975124,0.02659574468085109
2015-01-30,TQQQ Buy and Hold,9402.985074626862,-0.020725388601036288
2015-02-02,TQQQ Buy and Hold,9651.741293532335,0.02645502645502648
2015-02-03,TQQQ Buy and Hold,9900.497512437809,0.025773195876288683
2015-02-04,TQQQ Buy and Hold,9900.497512437809,0.0
2015-02-05,TQQQ Buy and Hold,10149.253731343282,0.02512562814070354
2015-02-06,TQQQ Buy and Hold,9950.248756218904,-0.01960784313725492
2015-02-09,TQQQ Buy and Hold,9850.746268656714,-0.010000000000000009
2015-02-10,TQQQ Buy and Hold,10298.507462686564,0.045454545454545386
2015-02-11,TQQQ Buy and Hold,10447.761194029848,0.014492753623188527
2015-02-12,TQQQ Buy and Hold,10796.01990049751,0.03333333333333326
2015-02-13,TQQQ Buy and Hold,11094.527363184077,0.027649769585253482
2015-02-17,TQQQ Buy and Hold,11094.527363184077,0.0
2015-02-18,TQQQ Buy and Hold,11144.278606965172,0.00448430493273553
2015-02-19,TQQQ Buy and Hold,11343.283582089547,0.017857142857142672
