Date,Strategy_Name,Portfolio_Value,Daily_Return
2015-01-02,QQQ 250 day SMA,10000.0,0.0
2015-01-05,QQQ 250 day SMA,9552.23880597015,-0.04477611940298501
2015-01-06,QQQ 250 day SMA,9203.980099502489,-0.03645833333333325
2015-01-07,QQQ 250 day SMA,9552.23880597015,0.03783783783783775
2015-01-08,QQQ 250 day SMA,10099.502487562188,0.0572916666666666
2015-01-09,QQQ 250 day SMA,9900.49751243781,-0.019704433497536856
2015-01-12,QQQ 250 day SMA,9552.238805970148,-0.03517587939698496
2015-01-13,QQQ 250 day SMA,9552.238805970148,0.0
2015-01-14,QQQ 250 day SMA,9402.985074626864,-0.015625000000000014
2015-01-15,QQQ 250 day SMA,9054.726368159203,-0.03703703703703695
2015-01-16,QQQ 250 day SMA,9353.23383084577,0.03296703296703287
2015-01-20,QQQ 250 day SMA,9552.238805970146,0.02127659574468087
2015-01-21,QQQ 250 day SMA,9701.49253731343,0.015625000000000014
2015-01-22,QQQ 250 day SMA,10248.75621890547,0.05641025641025646
2015-01-23,QQQ 250 day SMA,10348.258706467659,0.009708737864077678
2015-01-26,QQQ 250 day SMA,10298.507462686564,-0.004807692307692419
2015-01-27,QQQ 250 day SMA,9502.487562189051,-0.07729468599033813
2015-01-28,QQQ 250 day SMA,9353.233830845767,-0.015706806282722526
2015-01-29,QQQ 250 day SMA,9601.99004975124,0.02659574468085109
2015-01-30,QQQ 250 day SMA,9402.985074626862,-0.020725388601036288
2015-02-02,QQQ 250 day SMA,9651.741293532335,0.02645502645502648
2015-02-03,QQQ 250 day SMA,9900.497512437809,0.025773195876288683
2015-02-04,QQQ 250 day SMA,9900.497512437809,0.0
2015-02-05,QQQ 250 day SMA,10149.253731343282,0.02512562814070354
2015-02-06,QQQ 250 day SMA,9950.248756218904,-0.01960784313725492
2015-02-09,QQQ 250 day SMA,9850.746268656714,-0.010000000000000009
2015-02-10,QQQ 250 day SMA,10298.507462686564,0.045454545454545386
2015-02-11,QQQ 250 day SMA,10447.761194029848,0.014492753623188527
2015-02-12,QQQ 250 day SMA,10796.01990049751,0.03333333333333326
2015-02-13,QQQ 250 day SMA,11094.527363184077,0.027649769585253482
2015-02-17,QQQ 250 day SMA,11094.527363184077,0.0
2015-02-18,QQQ 250 day SMA,11144.278606965172,0.00448430493273553
2015-02-19,QQQ 250 day SMA,11343.283582089547,0.017857142857142672
2015-02-20,QQQ 250 day SMA,11542.288557213926,0.017543859649122823
2015-02-23,QQQ 250 day SMA,11592.03980099502,0.004310344827586307
2015-02-24,QQQ 250 day SMA,11592.03980099502,0.0
2015-02-25,QQQ 250 day SMA,11492.537313432831,-0.00858369098712447
2015-02-26,QQQ 250 day SMA,11691.54228855721,0.01731601731601733
2015-02-27,QQQ 250 day SMA,11542.288557213924,-0.012765957446808616
2015-03-02,QQQ 250 day SMA,11840.796019900492,0.025862068965517265
2015-03-03,QQQ 250 day SMA,11691.54228855721,-0.012605042016806641
2015-03-04,QQQ 250 day SMA,11542.288557213924,-0.012765957446808616
2015-03-05,QQQ 250 day SMA,11592.039800995019,0.004310344827586307
2015-03-06,QQQ 250 day SMA,11194.029850746263,-0.03433476394849788
2015-03-09,QQQ 250 day SMA,11293.532338308452,0.008888888888888898
2015-03-10,QQQ 250 day SMA,10696.517412935318,-0.05286343612334806
2015-03-11,QQQ 250 day SMA,10497.51243781094,-0.018604651162790715
2015-03-12,QQQ 250 day SMA,10696.517412935316,0.018957345971564
2015-03-13,QQQ 250 day SMA,10547.263681592034,-0.013953488372092933
2015-03-16,QQQ 250 day SMA,10945.27363184079,0.03773584905660381
2015-03-17,QQQ 250 day SMA,11044.776119402977,0.009090909090909097
2015-03-18,QQQ 250 day SMA,11343.283582089542,0.027027027027026848
2015-03-19,QQQ 250 day SMA,11393.034825870638,0.004385964912280803
2015-03-20,QQQ 250 day SMA,11641.79104477611,0.0218340611353711
2015-03-23,QQQ 250 day SMA,11542.28855721392,-0.008547008547008555
2015-03-24,QQQ 250 day SMA,11393.034825870638,-0.012931034482758537
2015-03-25,QQQ 250 day SMA,10597.014925373125,-0.06986899563318784
2015-03-26,QQQ 250 day SMA,10547.263681592032,-0.004694835680751074
2015-03-27,QQQ 250 day SMA,10646.766169154222,0.009433962264150952
2015-03-30,QQQ 250 day SMA,10995.024875621883,0.032710280373831696
2015-03-31,QQQ 250 day SMA,10696.517412935316,-0.02714932126696835
2015-04-01,QQQ 250 day SMA,10497.512437810938,-0.018604651162790715
2015-04-02,QQQ 250 day SMA,10497.512437810938,0.0
2015-04-06,QQQ 250 day SMA,10746.268656716411,0.023696682464455103
2015-04-07,QQQ 250 day SMA,10696.517412935314,-0.004629629629629736
2015-04-08,QQQ 250 day SMA,10945.273631840788,0.023255813953488497
2015-04-09,QQQ 250 day SMA,11194.02985074626,0.022727272727272645
2015-04-10,QQQ 250 day SMA,11293.532338308449,0.008888888888888898
2015-04-13,QQQ 250 day SMA,11243.781094527352,-0.004405286343612437
2015-04-14,QQQ 250 day SMA,11144.278606965165,-0.008849557522123706
2015-04-15,QQQ 250 day SMA,11343.28358208954,0.017857142857142672
2015-04-16,QQQ 250 day SMA,11293.532338308447,-0.004385964912280609
2015-04-17,QQQ 250 day SMA,10746.26865671641,-0.04845814977973563
2015-04-20,QQQ 250 day SMA,11243.781094527352,0.04629629629629613
2015-04-21,QQQ 250 day SMA,11393.034825870636,0.013274336283185952
2015-04-22,QQQ 250 day SMA,11542.288557213918,0.013100436681222622
2015-04-23,QQQ 250 day SMA,11691.542288557202,0.012931034482758728
2015-04-24,QQQ 250 day SMA,12139.303482587053,0.03829787234042547
2015-04-27,QQQ 250 day SMA,12089.552238805958,-0.0040983606557376175
2015-04-28,QQQ 250 day SMA,11990.049751243769,-0.008230452674897125
2015-04-29,QQQ 250 day SMA,11791.04477611939,-0.016597510373443997
2015-04-30,QQQ 250 day SMA,11243.78109452735,-0.046413502109704775
2015-05-01,QQQ 250 day SMA,11691.542288557202,0.03982300884955766
2015-05-04,QQQ 250 day SMA,11741.293532338295,0.004255319148936079
2015-05-05,QQQ 250 day SMA,11144.278606965163,-0.0508474576271185
2015-05-06,QQQ 250 day SMA,10945.273631840784,-0.01785714285714287
2015-05-07,QQQ 250 day SMA,11094.527363184066,0.013636363636363547
2015-05-08,QQQ 250 day SMA,11542.288557213915,0.04035874439461877
2015-05-11,QQQ 250 day SMA,11393.034825870633,-0.012931034482758537
2015-05-12,QQQ 250 day SMA,11243.781094527347,-0.013100436681222816
2015-05-13,QQQ 250 day SMA,11293.532338308443,0.004424778761062049
2015-05-14,QQQ 250 day SMA,11791.04477611939,0.044052863436123385
2015-05-15,QQQ 250 day SMA,11791.04477611939,0.0
2015-05-18,QQQ 250 day SMA,11940.298507462672,0.012658227848101182
2015-05-19,QQQ 250 day SMA,11940.298507462672,0.0
2015-05-20,QQQ 250 day SMA,11940.298507462672,0.0
2015-05-21,QQQ 250 day SMA,12139.303482587049,0.016666666666666684
2015-05-22,QQQ 250 day SMA,12089.552238805954,-0.0040983606557376175
2015-05-26,QQQ 250 day SMA,11691.542288557197,-0.0329218106995885
2015-05-27,QQQ 250 day SMA,12238.805970149235,0.046808510638297815
2015-05-28,QQQ 250 day SMA,12139.303482587045,-0.008130081300813016
2015-05-29,QQQ 250 day SMA,11940.298507462667,-0.016393442622950834
2015-06-01,QQQ 250 day SMA,12039.800995024856,0.008333333333333342
2015-06-02,QQQ 250 day SMA,11940.298507462667,-0.008264462809917363
2015-06-03,QQQ 250 day SMA,12039.800995024856,0.008333333333333342
2015-06-04,QQQ 250 day SMA,11791.044776119385,-0.020661157024793316
2015-06-05,QQQ 250 day SMA,11691.542288557195,-0.008438818565400852
2015-06-08,QQQ 250 day SMA,11343.283582089533,-0.02978723404255331
2015-06-09,QQQ 250 day SMA,11293.53233830844,-0.004385964912280609
2015-06-10,QQQ 250 day SMA,11741.293532338288,0.039647577092510954
2015-06-11,QQQ 250 day SMA,11791.044776119383,0.004237288135593318
2015-06-12,QQQ 250 day SMA,11492.537313432817,-0.025316455696202552
2015-06-15,QQQ 250 day SMA,11343.283582089533,-0.012987012987013094
2015-06-16,QQQ 250 day SMA,11492.537313432818,0.013157894736842216
2015-06-17,QQQ 250 day SMA,11592.039800995006,0.008658008658008665
2015-06-18,QQQ 250 day SMA,12089.55223880595,0.04291845493562235
2015-06-19,QQQ 250 day SMA,11890.547263681572,-0.01646090534979425
2015-06-22,QQQ 250 day SMA,12189.054726368138,0.02510460251046027
2015-06-23,QQQ 250 day SMA,12238.805970149231,0.004081632653061137
2015-06-24,QQQ 250 day SMA,12039.800995024854,-0.016260162601626032
2015-06-25,QQQ 250 day SMA,11940.298507462665,-0.008264462809917363
