Date,Strategy_Name,Portfolio_Value,Total_Invested,Daily_Return
2021-01-04,QQQ Buy and Hold,50000.0,50000.0,0.0
2021-01-05,QQQ Buy and Hold,50412.42115477923,50000.0,0.008248423095584705
2021-01-06,QQQ Buy and Hold,49713.73119844735,50000.0,-0.013859480269489874
2021-01-07,QQQ Buy and Hold,50915.4132298237,50000.0,0.024172034615134383
2021-01-08,QQQ Buy and Hold,51570.435063884834,50000.0,0.012864902639687467
2021-01-11,QQQ Buy and Hold,50824.84230955845,50000.0,-0.01445775575487679
2021-01-12,QQQ Buy and Hold,50745.59275432636,50000.0,-0.0015592680986476026
2021-01-13,QQQ Buy and Hold,51086.851043182905,50000.0,0.006724885262621156
2021-01-14,QQQ Buy and Hold,50813.52094452529,50000.0,-0.005350302339570069
2021-01-15,QQQ Buy and Hold,50412.42115477921,50000.0,-0.00789356419886695
2021-01-19,QQQ Buy and Hold,51146.69254407244,50000.0,0.014565287135065835
2021-01-20,QQQ Buy and Hold,52337.05321041564,50000.0,0.02327346319251206
2021-01-21,QQQ Buy and Hold,52755.94371664239,50000.0,0.008003708281829341
2021-01-22,QQQ Buy and Hold,52603.91395762573,50000.0,-0.0028817560317606233
2021-01-25,QQQ Buy and Hold,53038.97784247128,50000.0,0.008270561106840884
2021-01-26,QQQ Buy and Hold,53116.610059841485,50000.0,0.001463682380923395
2021-01-27,QQQ Buy and Hold,51635.12857836,50000.0,-0.027891115035625188
2021-01-28,QQQ Buy and Hold,51940.8054342552,50000.0,0.005919939860928355
2021-01-29,QQQ Buy and Hold,50847.485039624764,50000.0,-0.021049353884477633
2021-02-01,QQQ Buy and Hold,52118.71259906193,50000.0,0.02500079519068677
2021-02-02,QQQ Buy and Hold,52969.432314410464,50000.0,0.016322730799069016
2021-02-03,QQQ Buy and Hold,52759.17839236614,50000.0,-0.0039693444474978214
2021-02-04,QQQ Buy and Hold,53383.47080705158,50000.0,0.011832868397657993
2021-02-05,QQQ Buy and Hold,53564.612647582064,50000.0,0.003393219620080603
2021-02-08,QQQ Buy and Hold,53922.0443150574,50000.0,0.006672906790663908
2021-02-09,QQQ Buy and Hold,53910.72295002425,50000.0,-0.0002099580083982999
2021-02-10,QQQ Buy and Hold,53789.4226103833,50000.0,-0.0022500225002250024
2021-02-11,QQQ Buy and Hold,54083.77810124534,50000.0,0.005472367550664482
2021-02-12,QQQ Buy and Hold,54386.22028141678,50000.0,0.005592105263157909
2021-02-16,QQQ Buy and Hold,54239.04253598577,50000.0,-0.0027061587414874007
2021-02-17,QQQ Buy and Hold,53978.65114022319,50000.0,-0.004800811068702331
2021-02-18,QQQ Buy and Hold,53744.13715025069,50000.0,-0.004344569288389479
2021-02-19,QQQ Buy and Hold,53509.623160278185,50000.0,-0.0043635269334937965
