Date,Strategy_Name,Portfolio_Value,Total_Invested,Daily_Return
2021-01-04,TQQQ Buy and Hold,50000.0,50000.0,0.0
2021-01-05,TQQQ Buy and Hold,51265.53152323976,50000.0,0.025310630464795245
2021-01-06,TQQQ Buy and Hold,49125.63276576162,50000.0,-0.04174147217235187
2021-01-07,TQQQ Buy and Hold,52692.13069489185,50000.0,0.07259953161592492
2021-01-08,TQQQ Buy and Hold,54716.981132075474,50000.0,0.03842794759825339
2021-01-11,TQQQ Buy and Hold,52300.966405890475,50000.0,-0.044154751892346536
2021-01-12,TQQQ Buy and Hold,52093.879429360335,50000.0,-0.0039595248570171515
2021-01-13,TQQQ Buy and Hold,53106.304647952136,50000.0,0.019434628975264916
2021-01-14,TQQQ Buy and Hold,52277.956741831564,50000.0,-0.015597920277296336
2021-01-15,TQQQ Buy and Hold,51012.42521859181,50000.0,-0.024207746478873117
2021-01-19,TQQQ Buy and Hold,53221.352968246654,50000.0,0.043301759133964696
2021-01-20,TQQQ Buy and Hold,56948.91854578922,50000.0,0.07003891050583662
2021-01-21,TQQQ Buy and Hold,58352.50805338241,50000.0,0.024646464646464625
2021-01-22,TQQQ Buy and Hold,57823.285780027596,50000.0,-0.009069400630914843
2021-01-25,TQQQ Buy and Hold,59433.96226415093,50000.0,0.02785515320334259
2021-01-26,TQQQ Buy and Hold,59479.98159226874,50000.0,0.0007742934572204076
2021-01-27,TQQQ Buy and Hold,54693.97146801655,50000.0,-0.08046421663442947
2021-01-28,TQQQ Buy and Hold,55499.30971007822,50000.0,0.01472444257467402
2021-01-29,TQQQ Buy and Hold,52047.860101242506,50000.0,-0.062189054726368154
2021-02-01,TQQQ Buy and Hold,55867.4643350207,50000.0,0.07338638373121133
2021-02-02,TQQQ Buy and Hold,58559.595029912554,50000.0,0.04818780889621079
2021-02-03,TQQQ Buy and Hold,57892.31477220432,50000.0,-0.011394891944990144
2021-02-04,TQQQ Buy and Hold,59940.17487344685,50000.0,0.03537360890302069
2021-02-05,TQQQ Buy and Hold,60584.44546709618,50000.0,0.010748560460652498
2021-02-08,TQQQ Buy and Hold,61757.93833410032,50000.0,0.019369540448158057
2021-02-09,TQQQ Buy and Hold,61734.92867004141,50000.0,-0.00037257824143075867
2021-02-10,TQQQ Buy and Hold,61297.74505292222,50000.0,-0.0070816250465895545
2021-02-11,TQQQ Buy and Hold,62287.160607455124,50000.0,0.01614114114114113
2021-02-12,TQQQ Buy and Hold,63345.60515416474,50000.0,0.016992981159955702
2021-02-16,TQQQ Buy and Hold,62816.38288080993,50000.0,-0.008354522339266271
2021-02-17,TQQQ Buy and Hold,61942.01564657155,50000.0,-0.013919413919413882
2021-02-18,TQQQ Buy and Hold,61113.667740450976,50000.0,-0.01337295690936118
2021-02-19,TQQQ Buy and Hold,60285.31983433041,50000.0,-0.013554216867469859
2021-02-22,TQQQ Buy and Hold,55614.35803037275,50000.0,-0.07748091603053427
2021-02-23,TQQQ Buy and Hold,55131.15508513575,50000.0,-0.00868845676458423
2021-02-24,TQQQ Buy and Hold,56465.71560055222,50000.0,0.0242070116861435
2021-02-25,TQQQ Buy and Hold,50575.24160147261,50000.0,-0.10431947840260794
2021-02-26,TQQQ Buy and Hold,51334.56051541646,50000.0,0.015013648771610478
2021-03-01,TQQQ Buy and Hold,55798.435342843986,50000.0,0.0869565217391305
2021-03-02,TQQQ Buy and Hold,53129.31431201103,50000.0,-0.04783505154639176
2021-03-03,TQQQ Buy and Hold,48504.37183617118,50000.0,-0.08705067128627118
2021-03-04,TQQQ Buy and Hold,46111.36677404509,50000.0,-0.04933586337760907
2021-03-05,TQQQ Buy and Hold,48182.23653934652,50000.0,0.044910179640718674
2021-03-08,TQQQ Buy and Hold,44063.50667280257,50000.0,-0.08548233046800395
2021-03-09,TQQQ Buy and Hold,49263.69075011504,50000.0,0.11801566579634473
2021-03-10,TQQQ Buy and Hold,48826.507132995845,50000.0,-0.008874357776739901
2021-03-11,TQQQ Buy and Hold,52208.92774965485,50000.0,0.06927426955702179
2021-03-12,TQQQ Buy and Hold,50920.38656235618,50000.0,-0.024680475980608296
2021-03-15,TQQQ Buy and Hold,52554.072710538414,50000.0,0.032083145051965696
2021-03-16,TQQQ Buy and Hold,53405.43028071788,50000.0,0.01619964973730302
2021-03-17,TQQQ Buy and Hold,54072.71053842612,50000.0,0.01249461439034895
2021-03-18,TQQQ Buy and Hold,49125.632765761606,50000.0,-0.0914893617021276
2021-03-19,TQQQ Buy and Hold,49746.89369535203,50000.0,0.012646370023419184
2021-03-22,TQQQ Buy and Hold,52393.005062126074,50000.0,0.05319148936170206
2021-03-23,TQQQ Buy and Hold,51725.72480441784,50000.0,-0.012736056214317046
2021-03-24,TQQQ Buy and Hold,49102.6231017027,50000.0,-0.05071174377224202
2021-03-25,TQQQ Buy and Hold,48849.51679705475,50000.0,-0.005154639175257705
2021-03-26,TQQQ Buy and Hold,50989.41555453288,50000.0,0.043805934997644826
2021-03-29,TQQQ Buy and Hold,50966.40589047397,50000.0,-0.00045126353790620773
2021-03-30,TQQQ Buy and Hold,50230.09664058902,50000.0,-0.014446952595936808
2021-03-31,TQQQ Buy and Hold,52508.05338242059,50000.0,0.04535043518094375
2021-04-01,TQQQ Buy and Hold,55177.17441325354,50000.0,0.05083260297984225
2021-04-05,TQQQ Buy and Hold,58490.566037735814,50000.0,0.0600500417014179
2021-04-06,TQQQ Buy and Hold,58329.49838932348,50000.0,-0.0027537372147915136
2021-04-07,TQQQ Buy and Hold,58766.682006442665,50000.0,0.007495069033530482
2021-04-08,TQQQ Buy and Hold,60607.45513115504,50000.0,0.031323414252153514
2021-04-09,TQQQ Buy and Hold,61711.91900598246,50000.0,0.018223234624145802
2021-04-12,TQQQ Buy and Hold,61458.81270133451,50000.0,-0.004101416853094684
