Date,Strategy_Name,Portfolio_Value,Total_Invested,Daily_Return
2025-01-12,Adaptive QQQ TQQQ Switch SMA 30,10000.0,10000.0,0.0
2025-01-13,Adaptive QQQ TQQQ Switch SMA 30,9990.505577972941,10000.0,-0.0009494422027059462
2025-01-14,Adaptive QQQ TQQQ Switch SMA 30,10220.349711211331,10000.0,0.02300625643462434
2025-01-15,Adaptive QQQ TQQQ Switch SMA 30,10148.745945090594,10000.0,-0.007005999612928206
2025-01-16,Adaptive QQQ TQQQ Switch SMA 30,10320.041142495453,10000.0,0.016878459499493192
2025-01-17,Adaptive QQQ TQQQ Switch SMA 30,10320.041142495453,10000.0,0.0
2025-01-20,Adaptive QQQ TQQQ Switch SMA 30,10491.338433530378,10000.0,0.01659850853981231
2025-01-21,Adaptive QQQ TQQQ Switch SMA 30,10898.479820917739,10000.0,0.03880738286796026
2025-01-22,Adaptive QQQ TQQQ Switch SMA 30,10965.509195670536,10000.0,0.0061503416856492745
2025-01-23,Adaptive QQQ TQQQ Switch SMA 30,10768.144925565079,10000.0,-0.01799864161195385
2025-01-24,Adaptive QQQ TQQQ Switch SMA 30,10769.386210282722,10000.0,0.0001152737752161973
2025-01-26,Adaptive QQQ TQQQ Switch SMA 30,9823.527255437697,10000.0,-0.0878284923928078
2025-01-27,Adaptive QQQ TQQQ Switch SMA 30,9968.718533595114,10000.0,0.014779953715407924
2025-01-28,Adaptive QQQ TQQQ Switch SMA 30,9907.205569866941,10000.0,-0.006170598911070842
2025-01-29,Adaptive QQQ TQQQ Switch SMA 30,10031.437633866977,10000.0,0.012539566593620662
2025-01-30,Adaptive QQQ TQQQ Switch SMA 30,9977.161489400942,10000.0,-0.005410604785379377
2025-01-31,Adaptive QQQ TQQQ Switch SMA 30,9977.161489400942,10000.0,0.0
2025-02-02,Adaptive QQQ TQQQ Switch SMA 30,9735.934180663007,10000.0,-0.024177949709864605
2025-02-03,Adaptive QQQ TQQQ Switch SMA 30,9855.446526282696,10000.0,0.012275385535890087
2025-02-04,Adaptive QQQ TQQQ Switch SMA 30,9983.867766135034,10000.0,0.013030484160191144
2025-02-05,Adaptive QQQ TQQQ Switch SMA 30,10133.496183210695,10000.0,0.014987019117300097
2025-02-06,Adaptive QQQ TQQQ Switch SMA 30,9747.05428714127,10000.0,-0.03813510056970121
2025-02-07,Adaptive QQQ TQQQ Switch SMA 30,9748.232463653678,10000.0,0.00012087513598441805
2025-02-09,Adaptive QQQ TQQQ Switch SMA 30,10089.903652251644,10000.0,0.03504955281605035
2025-02-10,Adaptive QQQ TQQQ Switch SMA 30,10018.03488499483,10000.0,-0.00712283979448855
2025-02-11,Adaptive QQQ TQQQ Switch SMA 30,10038.063885705746,10000.0,0.001999294366694128
2025-02-12,Adaptive QQQ TQQQ Switch SMA 30,10461.029253659777,10000.0,0.04213615023474182
2025-02-13,Adaptive QQQ TQQQ Switch SMA 30,10583.559610950082,10000.0,0.01171303074670562
2025-02-14,Adaptive QQQ TQQQ Switch SMA 30,10584.737787462489,10000.0,0.00011132138483808433
2025-02-17,Adaptive QQQ TQQQ Switch SMA 30,10649.537495644861,10000.0,0.006121994657168267
2025-02-18,Adaptive QQQ TQQQ Switch SMA 30,10650.71567215727,10000.0,0.00011063170704729634
2025-02-19,Adaptive QQQ TQQQ Switch SMA 30,10521.116255792524,10000.0,-0.012168141592920447
2025-02-20,Adaptive QQQ TQQQ Switch SMA 30,9862.515585357134,10000.0,-0.06259798432250843
2025-02-21,Adaptive QQQ TQQQ Switch SMA 30,9862.515585357134,10000.0,0.0
2025-02-23,Adaptive QQQ TQQQ Switch SMA 30,9746.095607815565,10000.0,-0.011804288321167951
2025-02-24,Adaptive QQQ TQQQ Switch SMA 30,9623.301589635652,10000.0,-0.012599303672071776
2025-02-25,Adaptive QQQ TQQQ Switch SMA 30,9646.548090787268,10000.0,0.002415647159666281
2025-02-26,Adaptive QQQ TQQQ Switch SMA 30,9378.650912193227,10000.0,-0.027771299751243712
2025-02-27,Adaptive QQQ TQQQ Switch SMA 30,9526.753621143047,10000.0,0.01579147260479348
2025-02-28,Adaptive QQQ TQQQ Switch SMA 30,9526.753621143047,10000.0,0.0
2025-03-02,Adaptive QQQ TQQQ Switch SMA 30,9318.284997912415,10000.0,-0.02188244091544169
2025-03-03,Adaptive QQQ TQQQ Switch SMA 30,9290.164230390297,10000.0,-0.0030178050497937834
2025-03-04,Adaptive QQQ TQQQ Switch SMA 30,9411.271002518884,10000.0,0.013036020583190353
2025-03-05,Adaptive QQQ TQQQ Switch SMA 30,9152.37246953192,10000.0,-0.027509412163104326
2025-03-06,Adaptive QQQ TQQQ Switch SMA 30,9219.674839801522,10000.0,0.007353543629660041
2025-03-07,Adaptive QQQ TQQQ Switch SMA 30,9219.674839801522,10000.0,0.0
2025-03-09,Adaptive QQQ TQQQ Switch SMA 30,8862.353620487145,10000.0,-0.03875637975558674
2025-03-10,Adaptive QQQ TQQQ Switch SMA 30,8841.169308953817,10000.0,-0.0023903708247836933
2025-03-11,Adaptive QQQ TQQQ Switch SMA 30,8940.904297765594,10000.0,0.011280746395250197
2025-03-12,Adaptive QQQ TQQQ Switch SMA 30,8780.05350753908,10000.0,-0.017990438647991363
2025-03-13,Adaptive QQQ TQQQ Switch SMA 30,8992.271566439329,10000.0,0.02417047444164507
2025-03-14,Adaptive QQQ TQQQ Switch SMA 30,8992.271566439329,10000.0,0.0
2025-03-16,Adaptive QQQ TQQQ Switch SMA 30,9050.575291101854,10000.0,0.00648375932952499
2025-03-17,Adaptive QQQ TQQQ Switch SMA 30,8896.28601329717,10000.0,-0.0170474553099819
2025-03-18,Adaptive QQQ TQQQ Switch SMA 30,9015.330595807467,10000.0,0.013381379862603713
2025-03-19,Adaptive QQQ TQQQ Switch SMA 30,8984.772695100099,10000.0,-0.003389548545405385
2025-03-20,Adaptive QQQ TQQQ Switch SMA 30,9014.393236890062,10000.0,0.0032967491549471773
2025-03-21,Adaptive QQQ TQQQ Switch SMA 30,9014.393236890062,10000.0,0.0
2025-03-23,Adaptive QQQ TQQQ Switch SMA 30,9198.490528268194,10000.0,0.0204225937941936
2025-03-24,Adaptive QQQ TQQQ Switch SMA 30,9250.982627642812,10000.0,0.005706599274446571
2025-03-25,Adaptive QQQ TQQQ Switch SMA 30,9080.758248242259,10000.0,-0.01840068090625377
2025-03-26,Adaptive QQQ TQQQ Switch SMA 30,9029.016036001562,10000.0,-0.005698005698005679
2025-03-27,Adaptive QQQ TQQQ Switch SMA 30,8791.301814547927,10000.0,-0.026327810306880958
2025-03-28,Adaptive QQQ TQQQ Switch SMA 30,8791.301814547927,10000.0,0.0
2025-03-30,Adaptive QQQ TQQQ Switch SMA 30,8790.926870980966,10000.0,-4.264937945149019e-05
2025-03-31,Adaptive QQQ TQQQ Switch SMA 30,8861.791205136702,10000.0,0.008061076516250048
2025-04-01,Adaptive QQQ TQQQ Switch SMA 30,8926.468970437572,10000.0,0.007298497990268646
2025-04-02,Adaptive QQQ TQQQ Switch SMA 30,8448.603394345053,10000.0,-0.053533550351779806
2025-04-03,Adaptive QQQ TQQQ Switch SMA 30,7923.869872382335,10000.0,-0.06210890693649316
2025-04-04,Adaptive QQQ TQQQ Switch SMA 30,7923.869872382335,10000.0,0.0
2025-04-06,Adaptive QQQ TQQQ Switch SMA 30,7942.991994297376,10000.0,0.0024132301795726733
2025-04-07,Adaptive QQQ TQQQ Switch SMA 30,7799.951023501537,10000.0,-0.018008449573980966
2025-04-08,Adaptive QQQ TQQQ Switch SMA 30,8736.185110204577,10000.0,0.12003076479353939
2025-04-09,Adaptive QQQ TQQQ Switch SMA 30,8364.616035345662,10000.0,-0.042532188841201704
2025-04-10,Adaptive QQQ TQQQ Switch SMA 30,8518.717841366866,10000.0,0.018423057958671323
2025-04-11,Adaptive QQQ TQQQ Switch SMA 30,8518.717841366866,10000.0,0.0
2025-04-13,Adaptive QQQ TQQQ Switch SMA 30,8576.45915067895,10000.0,0.006778169014084598
2025-04-14,Adaptive QQQ TQQQ Switch SMA 30,8586.020211636469,10000.0,0.0011148028329107083
2025-04-15,Adaptive QQQ TQQQ Switch SMA 30,8327.121678649504,10000.0,-0.030153496801240205
2025-04-16,Adaptive QQQ TQQQ Switch SMA 30,8325.621904381658,10000.0,-0.00018010716376240282
2025-04-17,Adaptive QQQ TQQQ Switch SMA 30,8325.621904381658,10000.0,0.0
2025-04-20,Adaptive QQQ TQQQ Switch SMA 30,8119.590414336275,10000.0,-0.0247466786759739
2025-04-21,Adaptive QQQ TQQQ Switch SMA 30,8332.745832153929,10000.0,0.026251991410957964
2025-04-22,Adaptive QQQ TQQQ Switch SMA 30,8521.71738990256,10000.0,0.022678185745140352
2025-04-23,Adaptive QQQ TQQQ Switch SMA 30,8761.493800974486,10000.0,0.028137099612812435
2025-04-24,Adaptive QQQ TQQQ Switch SMA 30,9050.518912936051,10000.0,0.032988108937476
2025-04-25,Adaptive QQQ TQQQ Switch SMA 30,9050.518912936051,10000.0,0.0
2025-04-27,Adaptive QQQ TQQQ Switch SMA 30,9043.797398704388,10000.0,-0.0007426661715558698
2025-04-28,Adaptive QQQ TQQQ Switch SMA 30,9220.237147285578,10000.0,0.019509476031215108
2025-04-29,Adaptive QQQ TQQQ Switch SMA 30,9221.917525843495,10000.0,0.00018224895206861886
2025-04-30,Adaptive QQQ TQQQ Switch SMA 30,9539.509073289635,10000.0,0.03443877551020409
2025-05-01,Adaptive QQQ TQQQ Switch SMA 30,9986.489769695314,10000.0,0.04685573366214544
2025-05-02,Adaptive QQQ TQQQ Switch SMA 30,9988.17014825323,10000.0,0.000168265185932997
2025-05-04,Adaptive QQQ TQQQ Switch SMA 30,9813.410778229958,10000.0,-0.017496635262449517
2025-05-05,Adaptive QQQ TQQQ Switch SMA 30,9534.467937615887,10000.0,-0.028424657534246518
2025-05-06,Adaptive QQQ TQQQ Switch SMA 30,9645.37292243835,10000.0,0.011632005639760249
2025-05-07,Adaptive QQQ TQQQ Switch SMA 30,9932.717655842001,10000.0,0.029790940766550537
2025-05-08,Adaptive QQQ TQQQ Switch SMA 30,9909.192356031177,10000.0,-0.00236846557266115
2025-05-09,Adaptive QQQ TQQQ Switch SMA 30,9910.872734589093,10000.0,0.00016957775139898271
2025-05-11,Adaptive QQQ TQQQ Switch SMA 30,11108.982646383265,10000.0,0.12088843675822318
2025-05-12,Adaptive QQQ TQQQ Switch SMA 30,11618.13734943184,10000.0,0.04583270307063986
2025-05-13,Adaptive QQQ TQQQ Switch SMA 30,11823.143533497603,10000.0,0.01764535724616718
2025-05-14,Adaptive QQQ TQQQ Switch SMA 30,11860.111861771757,10000.0,0.0031267765776008933
2025-05-15,Adaptive QQQ TQQQ Switch SMA 30,12006.304796310456,10000.0,0.01232643808444325
2025-05-16,Adaptive QQQ TQQQ Switch SMA 30,12004.62441775254,10000.0,-0.00013995801259629272
2025-05-18,Adaptive QQQ TQQQ Switch SMA 30,12038.231988910862,10000.0,0.002799552071668573
2025-05-19,Adaptive QQQ TQQQ Switch SMA 30,11912.203597067155,10000.0,-0.010469011725293131
2025-05-20,Adaptive QQQ TQQQ Switch SMA 30,11416.491922481908,10000.0,-0.041613767809282026
2025-05-21,Adaptive QQQ TQQQ Switch SMA 30,11475.305172008973,10000.0,0.0051516043567855245
2025-05-22,Adaptive QQQ TQQQ Switch SMA 30,11144.270596099503,10000.0,-0.028847561868502167
2025-05-23,Adaptive QQQ TQQQ Switch SMA 30,11144.270596099503,10000.0,0.0
2025-05-26,Adaptive QQQ TQQQ Switch SMA 30,11920.605489856736,10000.0,0.06966224366706883
2025-05-27,Adaptive QQQ TQQQ Switch SMA 30,11767.691041086373,10000.0,-0.01282774175359454
2025-05-28,Adaptive QQQ TQQQ Switch SMA 30,11824.82391205552,10000.0,0.004855062116235947
2025-05-29,Adaptive QQQ TQQQ Switch SMA 30,11762.649905412625,10000.0,-0.005257922410118012
2025-05-30,Adaptive QQQ TQQQ Switch SMA 30,11762.649905412625,10000.0,0.0
2025-06-01,Adaptive QQQ TQQQ Switch SMA 30,12033.190853237114,10000.0,0.022999999999999993
2025-06-02,Adaptive QQQ TQQQ Switch SMA 30,12313.8140724091,10000.0,0.02332076525624915
2025-06-03,Adaptive QQQ TQQQ Switch SMA 30,12412.95640732615,10000.0,0.008051310043668169
2025-06-04,Adaptive QQQ TQQQ Switch SMA 30,12123.931295364584,10000.0,-0.023284147827264096
2025-06-05,Adaptive QQQ TQQQ Switch SMA 30,12470.089278295296,10000.0,0.028551628551628384
2025-06-06,Adaptive QQQ TQQQ Switch SMA 30,12468.408899737382,10000.0,-0.0001347527287426345
2025-06-08,Adaptive QQQ TQQQ Switch SMA 30,12525.54177070653,10000.0,0.004582210242587647
2025-06-09,Adaptive QQQ TQQQ Switch SMA 30,12767.516283046445,10000.0,0.019318486718540348
2025-06-10,Adaptive QQQ TQQQ Switch SMA 30,12636.44675552899,10000.0,-0.010265859436693881
2025-06-11,Adaptive QQQ TQQQ Switch SMA 30,12718.785304866879,10000.0,0.006515957446808442
2025-06-12,Adaptive QQQ TQQQ Switch SMA 30,12238.197037302878,10000.0,-0.03778570484872506
2025-06-13,Adaptive QQQ TQQQ Switch SMA 30,12239.877415860794,10000.0,0.00013730605519710444
2025-06-15,Adaptive QQQ TQQQ Switch SMA 30,12737.269469003955,10000.0,0.040637012630422756
2025-06-16,Adaptive QQQ TQQQ Switch SMA 30,12360.864672030752,10000.0,-0.029551451187335025
2025-06-17,Adaptive QQQ TQQQ Switch SMA 30,12344.060886451589,10000.0,-0.0013594344752584084
2025-06-18,Adaptive QQQ TQQQ Switch SMA 30,12344.060886451589,10000.0,0.0
2025-06-19,Adaptive QQQ TQQQ Switch SMA 30,12174.342652102065,10000.0,-0.013748979036210059
2025-06-20,Adaptive QQQ TQQQ Switch SMA 30,12172.662273544147,10000.0,-0.00013802622498281734
2025-06-22,Adaptive QQQ TQQQ Switch SMA 30,12552.427827633184,10000.0,0.031198233020430774
2025-06-23,Adaptive QQQ TQQQ Switch SMA 30,13123.756537324653,10000.0,0.04551539491298516
