Date,Strategy_Name,Portfolio_Value,Daily_Return
2020-06-01,QQQ Momentum Strategy Simple,10000.0,0.0
2020-06-02,QQQ Momentum Strategy Simple,10200.573065902578,0.02005730659025779
2020-06-03,QQQ Momentum Strategy Simple,10343.839541547277,0.014044943820224753
2020-06-04,QQQ Momentum Strategy Simple,10133.715377268385,-0.02031394275161594
2020-06-05,QQQ Momentum Strategy Simple,10735.434574976123,0.059377945334590086
2020-06-08,QQQ Momentum Strategy Simple,10974.212034383956,0.02224199288256228
2020-06-09,QQQ Momentum Strategy Simple,11212.989493791789,0.02175805047867711
2020-06-10,QQQ Momentum Strategy Simple,11623.68672397326,0.03662691652470185
2020-06-11,QQQ Momentum Strategy Simple,9914.040114613184,-0.14708299096138036
2020-06-12,QQQ Momentum Strategy Simple,10124.164278892076,0.0211946050096338
2020-06-15,QQQ Momentum Strategy Simple,10477.554918815667,0.03490566037735859
2020-06-16,QQQ Momentum Strategy Simple,11031.518624641836,0.0528714676390155
2020-06-17,QQQ Momentum Strategy Simple,11146.131805157596,0.010389610389610322
2020-06-18,QQQ Momentum Strategy Simple,11232.091690544416,0.007712082262210785
2020-06-19,QQQ Momentum Strategy Simple,11212.989493791789,-0.0017006802721088073
2020-06-22,QQQ Momentum Strategy Simple,11614.135625596946,0.03577512776831345
2020-06-23,QQQ Momentum Strategy Simple,11919.770773638971,0.026315789473684233
2020-06-24,QQQ Momentum Strategy Simple,11212.989493791789,-0.05929487179487181
2020-06-25,QQQ Momentum Strategy Simple,11509.073543457502,0.026405451448040927
2020-06-26,QQQ Momentum Strategy Simple,10687.67908309456,-0.07136929460580922
2020-06-29,QQQ Momentum Strategy Simple,11021.967526265522,0.03127792672028594
2020-06-30,QQQ Momentum Strategy Simple,11661.891117478513,0.058058925476603275
2020-07-01,QQQ Momentum Strategy Simple,12072.588347659983,0.03521703521703519
2020-07-02,QQQ Momentum Strategy Simple,12330.46800382044,0.02136075949367085
2020-07-06,QQQ Momentum Strategy Simple,13237.8223495702,0.07358636715724239
2020-07-07,QQQ Momentum Strategy Simple,12979.942693409743,-0.01948051948051945
2020-07-08,QQQ Momentum Strategy Simple,13476.599808978031,0.03826342899190578
2020-07-09,QQQ Momentum Strategy Simple,13810.888252148998,0.024805102763997267
2020-07-10,QQQ Momentum Strategy Simple,14106.972301814709,0.021438450899031722
2020-07-13,QQQ Momentum Strategy Simple,13237.8223495702,-0.06161137440758295
