Date,Strategy_Name,Portfolio_Value,Total_Invested,Daily_Return
2016-01-11,QQQ Buy and Hold,10000.0,10000.0,0.0
2016-01-12,QQQ Buy and Hold,10115.074798619104,10000.0,0.011507479861910268
2016-01-13,QQQ Buy and Hold,9766.973532796319,10000.0,-0.0344141069397043
2016-01-14,QQQ Buy and Hold,9975.067126965861,10000.0,0.021305841924398643
2016-01-15,QQQ Buy and Hold,9665.324127349444,10000.0,-0.03105172082291857
2016-01-19,QQQ Buy and Hold,9686.421173762947,10000.0,0.0021827562258160418
2016-01-20,QQQ Buy and Hold,9656.693517453012,10000.0,-0.0030690030690030913
2016-01-21,QQQ Buy and Hold,9666.283084004604,10000.0,0.0009930486593842534
2016-01-22,QQQ Buy and Hold,9946.298427311089,10000.0,0.028968253968253987
2016-01-25,QQQ Buy and Hold,9798.619102416575,10000.0,-0.014847666795217818
2016-01-26,QQQ Buy and Hold,9886.843114691217,10000.0,0.009003718927382926
2016-01-27,QQQ Buy and Hold,9640.391254315307,10000.0,-0.024927255092143486
2016-01-28,QQQ Buy and Hold,9776.563099347914,10000.0,0.014125136775092029
2016-01-29,QQQ Buy and Hold,9980.82086689682,10000.0,0.020892594409023985
2016-02-01,QQQ Buy and Hold,10007.671653241277,10000.0,0.002690238278247513
2016-02-02,QQQ Buy and Hold,9790.9474491753,10000.0,-0.02165580682253742
2016-02-03,QQQ Buy and Hold,9743.958573072501,10000.0,-0.004799216454456365
2016-02-04,QQQ Buy and Hold,9742.999616417343,10000.0,-9.841551028447117e-05
2016-02-05,QQQ Buy and Hold,9404.48791714615,10000.0,-0.03474409448818899
2016-02-08,QQQ Buy and Hold,9260.644418872273,10000.0,-0.015295197308045275
2016-02-09,QQQ Buy and Hold,9231.875719217496,10000.0,-0.0031065548306927326
2016-02-10,QQQ Buy and Hold,9267.357115458388,10000.0,0.0038433572244728842
2016-02-11,QQQ Buy and Hold,9253.93172228616,10000.0,-0.0014486754966887476
2016-02-12,QQQ Buy and Hold,9394.89835059456,10000.0,0.015233160621761646
2016-02-16,QQQ Buy and Hold,9606.827771384742,10000.0,0.022557925895682434
2016-02-17,QQQ Buy and Hold,9824.510932105877,10000.0,0.022659213415851427
2016-02-18,QQQ Buy and Hold,9712.313003452253,10000.0,-0.011420204978038084
2016-02-19,QQQ Buy and Hold,9741.081703107027,10000.0,0.002962085308056844
2016-02-22,QQQ Buy and Hold,9899.309551208295,10000.0,0.016243354991140043
2016-02-23,QQQ Buy and Hold,9736.286919831233,10000.0,-0.016468080984210043
2016-02-24,QQQ Buy and Hold,9829.305715381674,10000.0,0.009553826455234895
2016-02-25,QQQ Buy and Hold,9926.160337552752,10000.0,0.009853658536585416
2016-02-26,QQQ Buy and Hold,9913.693901035682,10000.0,-0.0012559173026761633
2016-02-29,QQQ Buy and Hold,9824.510932105877,10000.0,-0.008995937318630225
2016-03-01,QQQ Buy and Hold,10139.04871499809,10000.0,0.03201561737432895
2016-03-02,QQQ Buy and Hold,10142.884541618727,10000.0,0.0003783221413032445
2016-03-03,QQQ Buy and Hold,10123.705408515543,10000.0,-0.0018908953389430165
2016-03-04,QQQ Buy and Hold,10127.54123513618,10000.0,0.00037889551956054045
2016-03-07,QQQ Buy and Hold,10065.209052550832,10000.0,-0.0061547201969511
