Date,Strategy_Name,Portfolio_Value,Total_Invested,Daily_Return
2016-01-11,Adaptive Optimized SMA 30,10000.0,10000.0,0.0
2016-01-12,Adaptive Optimized SMA 30,10115.074798619104,10000.0,0.011507479861910268
2016-01-13,Adaptive Optimized SMA 30,9766.973532796319,10000.0,-0.0344141069397043
2016-01-14,Adaptive Optimized SMA 30,9975.067126965861,10000.0,0.021305841924398643
2016-01-15,Adaptive Optimized SMA 30,9665.324127349444,10000.0,-0.03105172082291857
2016-01-19,Adaptive Optimized SMA 30,9686.421173762947,10000.0,0.0021827562258160418
2016-01-20,Adaptive Optimized SMA 30,9656.693517453012,10000.0,-0.0030690030690030913
2016-01-21,Adaptive Optimized SMA 30,9666.283084004604,10000.0,0.0009930486593842534
2016-01-22,Adaptive Optimized SMA 30,9946.298427311089,10000.0,0.028968253968253987
2016-01-25,Adaptive Optimized SMA 30,9798.619102416575,10000.0,-0.014847666795217818
2016-01-26,Adaptive Optimized SMA 30,9886.843114691217,10000.0,0.009003718927382926
2016-01-27,Adaptive Optimized SMA 30,9640.391254315307,10000.0,-0.024927255092143486
2016-01-28,Adaptive Optimized SMA 30,9776.563099347914,10000.0,0.014125136775092029
2016-01-29,Adaptive Optimized SMA 30,9980.82086689682,10000.0,0.020892594409023985
2016-02-01,Adaptive Optimized SMA 30,10007.671653241277,10000.0,0.002690238278247513
2016-02-02,Adaptive Optimized SMA 30,9790.9474491753,10000.0,-0.02165580682253742
2016-02-03,Adaptive Optimized SMA 30,9743.958573072501,10000.0,-0.004799216454456365
2016-02-04,Adaptive Optimized SMA 30,9742.999616417343,10000.0,-9.841551028447117e-05
2016-02-05,Adaptive Optimized SMA 30,9404.48791714615,10000.0,-0.03474409448818899
2016-02-08,Adaptive Optimized SMA 30,9260.644418872273,10000.0,-0.015295197308045275
2016-02-09,Adaptive Optimized SMA 30,9231.875719217496,10000.0,-0.0031065548306927326
2016-02-10,Adaptive Optimized SMA 30,9267.357115458388,10000.0,0.0038433572244728842
2016-02-11,Adaptive Optimized SMA 30,9253.93172228616,10000.0,-0.0014486754966887476
2016-02-12,Adaptive Optimized SMA 30,9394.89835059456,10000.0,0.015233160621761646
2016-02-16,Adaptive Optimized SMA 30,9606.827771384742,10000.0,0.022557925895682434
2016-02-17,Adaptive Optimized SMA 30,9824.510932105877,10000.0,0.022659213415851427
2016-02-18,Adaptive Optimized SMA 30,9491.476663220932,10000.0,-0.03389830508474579
2016-02-19,Adaptive Optimized SMA 30,9546.982374701756,10000.0,0.005847953216374275
2016-02-22,Adaptive Optimized SMA 30,10046.533778029174,10000.0,0.05232558139534888
2016-02-23,Adaptive Optimized SMA 30,9546.982374701756,10000.0,-0.04972375690607739
