Date,Close,Open,High,Low,Volume
2010-04-06,8713600.0,8851200.0,8888000.0,8635200.0,nan
2010-04-07,8758400.0,8776000.0,8907200.0,8656000.0,nan
2010-04-08,8728000.0,8849600.0,8971200.0,8678400.0,nan
2010-04-09,8563200.0,8696000.0,8763200.0,8548800.0,nan
2010-04-12,8536000.0,8539200.0,8585600.0,8470400.0,nan
2010-04-13,8401600.0,8564800.0,8611184.0,8390400.0,nan
2010-04-14,8108800.0,8272000.0,8304000.0,8103520.0,nan
2010-04-15,8009600.0,8108800.0,8108800.0,7979200.0,nan
2010-04-16,8262400.0,8084800.0,8432000.0,8001600.0,0.0
2010-04-19,8297600.0,8374400.0,8593600.0,8230400.0,0.0
2010-04-20,8185600.0,8160000.0,8326400.0,8113408.0,nan
2010-04-21,8022400.0,8008000.0,8164800.0,7955200.0,nan
2010-04-22,7897600.0,8260800.0,8387200.0,7873600.0,0.0
2010-04-23,7801600.0,7905600.0,7977584.0,7777600.0,nan
2010-04-26,7854400.0,7780800.0,7884800.0,7732800.0,nan
2010-04-27,8336000.0,7936000.0,8404160.0,7840000.0,0.0
2010-04-28,8323200.0,8200000.0,8516800.0,8200000.0,0.0
2010-04-29,7892800.0,8208000.0,8208000.0,7849600.0,0.0
2010-04-30,8360000.0,7905600.0,8376000.0,7867200.0,0.0
2010-05-03,8005584.0,8257600.0,8262400.0,7888000.0,0.0
2010-05-04,8729600.0,8304000.0,8886400.0,8300800.0,0.0
2010-05-05,8846400.0,8971200.0,9144000.0,8688256.0,0.0
2010-05-06,9747200.0,9028800.0,12065600.0,7608000.0,0.0
2010-05-07,10385616.0,9968000.0,11048000.0,9598400.0,0.0
2010-05-10,8876800.0,9107200.0,9164800.0,8840000.0,0.0
2010-05-11,8867200.0,9102400.0,9168000.0,8513600.0,0.0
2010-05-12,8384000.0,8744000.0,8771200.0,8352000.0,0.0
2010-05-13,8772800.0,8483200.0,8819200.0,8286400.0,0.0
2010-05-14,9273600.0,8972800.0,9577600.0,8968000.0,0.0
2010-05-17,9203200.0,9206400.0,9777616.0,9083184.0,0.0
2010-05-18,9561600.0,8960000.0,9678384.0,8902400.0,0.0
2010-05-19,9790400.0,9667200.0,10107184.0,9444800.0,0.0
2010-05-20,10747200.0,10332800.0,10937600.0,10289600.0,0.0
2010-05-21,10628800.0,11395200.0,11515200.0,10278400.0,0.0
2010-05-24,10553600.0,10550400.0,10649600.0,10185600.0,0.0
2010-05-25,10635200.0,11347200.0,11651200.0,10568016.0,0.0
2010-05-26,10950400.0,10456000.0,11017600.0,10003184.0,0.0
2010-05-27,9720000.0,10201600.0,10305600.0,9720000.0,0.0
2010-05-28,9899200.0,9694400.0,10143984.0,9654400.0,0.0
2010-06-01,10184000.0,9988800.0,10198400.0,9474784.0,0.0
2010-06-02,9460800.0,9992000.0,10195200.0,9422400.0,0.0
2010-06-03,9177600.0,9371200.0,9534416.0,9127552.0,0.0
2010-06-04,10099200.0,9753600.0,10200000.0,9403216.0,0.0
2010-06-07,10656000.0,9939200.0,10680000.0,9873600.0,0.0
2010-06-08,10707200.0,10590400.0,11148800.0,10518400.0,0.0
2010-06-09,10992800.0,10512000.0,11076800.0,10205984.0,0.0
2010-06-10,10032000.0,10571200.0,10672000.0,10011216.0,0.0
2010-06-11,9768000.0,10340800.0,10350400.0,9734400.0,0.0
2010-06-14,9792000.0,9489600.0,9808000.0,9288000.0,0.0
2010-06-15,8993600.0,9619200.0,9638400.0,8945600.0,0.0
2010-06-16,8851200.0,9046400.0,9094400.0,8736000.0,0.0
2010-06-17,8739200.0,8729600.0,9009600.0,8704016.0,0.0
2010-06-18,8734400.0,8715200.0,8825616.0,8568000.0,0.0
2010-06-21,8961600.0,8425600.0,9120000.0,8387216.0,0.0
2010-06-22,9179200.0,8868800.0,9232000.0,8673600.0,0.0
2010-06-23,9289600.0,9150400.0,9515200.0,9062400.0,0.0
2010-06-24,9761600.0,9419200.0,9800000.0,9340800.0,0.0
2010-06-25,9752000.0,9638400.0,9968000.0,9528000.0,0.0
2010-06-28,9864000.0,9752000.0,10064000.0,9600000.0,0.0
2010-06-29,10955200.0,10323200.0,11214400.0,10294400.0,0.0
2010-06-30,11492800.0,11115200.0,11576000.0,10784000.0,0.0
2010-07-01,11601600.0,11417600.0,12265600.0,11318400.0,10.0
2010-07-02,11697600.0,11553600.0,12020800.0,11427200.0,0.0
2010-07-06,11588800.0,11198400.0,11881600.0,10963200.0,0.0
2010-07-07,10492800.0,11478400.0,11504000.0,10454400.0,0.0
2010-07-08,10336000.0,10244800.0,10686400.0,10184000.0,0.0
2010-07-09,10008000.0,10334400.0,10712000.0,10008000.0,0.0
2010-07-12,9921600.0,10036800.0,10132800.0,9753600.0,0.0
2010-07-13,9580800.0,9670400.0,9894400.0,9438400.0,0.0
2010-07-14,9392000.0,9507200.0,9609600.0,9251696.0,0.0
2010-07-15,9342400.0,9465600.0,9745600.0,9289280.0,0.0
2010-07-16,10094400.0,9489600.0,10176000.0,9440000.0,0.0
2010-07-19,9889600.0,10052800.0,10308800.0,9824000.0,0.0
2010-07-20,9512000.0,10366400.0,10452800.0,9512000.0,0.0
2010-07-21,9900800.0,9228800.0,9964800.0,9216000.0,0.0
2010-07-22,9228800.0,9513600.0,9516176.0,9035200.0,0.0
2010-07-23,8988496.0,9345600.0,9403200.0,8969600.0,0.0
2010-07-26,8784000.0,8960000.0,9080000.0,8760000.0,0.0
2010-07-27,8760000.0,8641600.0,8897600.0,8620800.0,0.0
2010-07-28,8956800.0,8812800.0,9081600.0,8692800.0,0.0
2010-07-29,9185600.0,8843200.0,9452800.0,8787200.0,0.0
2010-07-30,9116800.0,9412800.0,9577600.0,8960000.0,0.0
2010-08-02,8624000.0,8796800.0,8891200.0,8547200.0,0.0
2010-08-03,8728000.0,8644800.0,8842160.0,8619200.0,0.0
2010-08-04,8473600.0,8598400.0,8708800.0,8433616.0,0.0
2010-08-05,8505600.0,8585600.0,8680000.0,8478400.0,0.0
2010-08-06,8544000.0,8806400.0,8937440.0,8489600.0,0.0
2010-08-09,8588800.0,8428800.0,8588800.0,8320000.0,nan
2010-08-10,8563200.0,8590400.0,8800000.0,8460800.0,0.0
2010-08-11,9276800.0,9033600.0,9395200.0,9019264.0,0.0
2010-08-12,9507200.0,9820800.0,9880000.0,9401600.0,0.0
2010-08-13,9723200.0,9625600.0,9723200.0,9507200.0,0.0
2010-08-16,9665616.0,9875200.0,9993600.0,9468768.0,0.0
2010-08-17,9276800.0,9470400.0,9509760.0,9040000.0,0.0
2010-08-18,9168000.0,9356800.0,9449600.0,9016000.0,0.0
2010-08-19,9569600.0,9344000.0,9782400.0,9248000.0,0.0
2010-08-20,9579200.0,9633600.0,9800000.0,9507200.0,0.0
2010-08-23,9846400.0,9358400.0,9849600.0,9297600.0,0.0
2010-08-24,10393600.0,10163200.0,10512000.0,10083200.0,0.0
2010-08-25,10113600.0,10603200.0,10656000.0,9960960.0,0.0
2010-08-26,10464000.0,9984000.0,10480000.0,9920000.0,0.0
2010-08-27,10036800.0,10235200.0,10878400.0,10012800.0,0.0
2010-08-30,10353600.0,10222400.0,10392000.0,9953600.0,0.0
2010-08-31,10459200.0,10560000.0,10686400.0,10231440.0,0.0
2010-09-01,9569600.0,10041600.0,10051200.0,9454400.0,0.0
2010-09-02,9260800.0,9520000.0,9575904.0,9220800.0,0.0
2010-09-03,8784000.0,8947200.0,9047120.0,8752000.0,0.0
2010-09-07,8944000.0,8876800.0,8990400.0,8761600.0,0.0
2010-09-08,8628800.0,8870400.0,8870400.0,8512000.0,0.0
2010-09-09,8526416.0,8400000.0,8579200.0,8376016.0,0.0
2010-09-10,8448000.0,8497600.0,8620400.0,8400000.0,0.0
2010-09-13,8062400.0,8238400.0,8238400.0,8011200.0,0.0
2010-09-14,7976000.0,8102400.0,8150880.0,7843200.0,0.0
2010-09-15,7824000.0,8035200.0,8092800.0,7790240.0,0.0
2010-09-16,7720000.0,7857600.0,7916800.0,7704000.0,0.0
2010-09-17,7630400.0,7580800.0,7752000.0,7572800.0,0.0
2010-09-20,7241584.0,7560000.0,7579200.0,7195200.0,0.0
2010-09-21,7276800.0,7232000.0,7340800.0,7096000.0,0.0
2010-09-22,7288000.0,7344000.0,7416000.0,7158512.0,0.0
2010-09-23,7305600.0,7452800.0,7468736.0,7092800.0,0.0
2010-09-24,6888000.0,7072000.0,7096000.0,6857600.0,0.0
2010-09-27,6972800.0,6852800.0,6988784.0,6824000.0,0.0
2010-09-28,6945600.0,6924800.0,7310400.0,6910400.0,0.0
2010-09-29,7000000.0,7016000.0,7092752.0,6916800.0,0.0
2010-09-30,7104000.0,6904000.0,7243184.0,6779360.0,10.0
2010-10-01,7118400.0,6936000.0,7236800.0,6912000.0,0.0
2010-10-04,7377600.0,7193600.0,7481616.0,7120000.0,0.0
2010-10-05,6827200.0,7123200.0,7123200.0,6785600.0,10.0
2010-10-06,6976000.0,6852800.0,7124720.0,6807984.0,0.0
2010-10-07,6932800.0,6860800.0,7086400.0,6860800.0,0.0
2010-10-08,6763200.0,6907200.0,7059200.0,6729600.0,10.0
2010-10-11,6774400.0,6766400.0,6835200.0,6672000.0,0.0
2010-10-12,6611200.0,6812800.0,6972800.0,6590400.0,10.0
2010-10-13,6465600.0,6497600.0,6561600.0,6377600.0,0.0
2010-10-14,6505600.0,6459200.0,6600000.0,6427200.0,0.0
2010-10-15,6088000.0,6267200.0,6424768.0,6088000.0,10.0
2010-10-18,6096000.0,6080000.0,6145600.0,6020800.0,0.0
2010-10-19,6323200.0,6328000.0,6462400.0,6189024.0,10.0
2010-10-20,6195200.0,6272000.0,6308800.0,6051200.0,10.0
2010-10-21,6150400.0,6073600.0,6323200.0,5993760.0,10.0
2010-10-22,6020800.0,6140800.0,6171200.0,6008000.0,0.0
2010-10-25,5939200.0,5948800.0,5948800.0,5819200.0,0.0
2010-10-26,5889600.0,6032000.0,6092800.0,5848096.0,0.0
2010-10-27,5830400.0,5971200.0,6012800.0,5819200.0,0.0
2010-10-28,5795200.0,5763200.0,5945600.0,5752000.0,0.0
2010-10-29,5832000.0,5808000.0,5840000.0,5737600.0,0.0
2010-11-01,5816000.0,5774400.0,5902400.0,5648000.0,10.0
2010-11-02,5637792.0,5681600.0,5700800.0,5588800.0,0.0
2010-11-03,5555200.0,5612800.0,5764800.0,5553616.0,0.0
2010-11-04,5352000.0,5372800.0,5403200.0,5289712.0,0.0
2010-11-05,5348800.0,5340800.0,5396800.0,5310400.0,0.0
2010-11-08,5329600.0,5376000.0,5412800.0,5307200.0,0.0
2010-11-09,5422400.0,5268800.0,5484800.0,5241760.0,0.0
2010-11-10,5332800.0,5392000.0,5518352.0,5318400.0,0.0
2010-11-11,5425600.0,5580800.0,5643200.0,5404800.0,0.0
2010-11-12,5697600.0,5521600.0,5819200.0,5452800.0,0.0
2010-11-15,5753600.0,5614400.0,5768000.0,5580800.0,0.0
2010-11-16,6046400.0,5884800.0,6113600.0,5788768.0,10.0
2010-11-17,5990400.0,6033600.0,6080000.0,5897600.0,0.0
2010-11-18,5705600.0,5792000.0,5801600.0,5583984.0,0.0
2010-11-19,5688000.0,5732800.0,5795200.0,5650080.0,0.0
2010-11-22,5552000.0,5755200.0,5780800.0,5552000.0,0.0
2010-11-23,5803200.0,5715200.0,5904960.0,5691200.0,0.0
2010-11-24,5452800.0,5638400.0,5638400.0,5417600.0,0.0
2010-11-26,5504000.0,5563200.0,5588800.0,5454400.0,0.0
2010-11-29,5569600.0,5584000.0,5774400.0,5529600.0,0.0
2010-11-30,5784000.0,5752000.0,5846400.0,5680000.0,0.0
2010-12-01,5432000.0,5524800.0,5524800.0,5324800.0,0.0
2010-12-02,5249600.0,5385600.0,5401600.0,5224000.0,0.0
2010-12-03,5204800.0,5312000.0,5313600.0,5187200.0,0.0
2010-12-06,5211200.0,5204800.0,5257600.0,5183984.0,0.0
2010-12-07,5208000.0,5027200.0,5219200.0,5024000.0,0.0
2010-12-08,5134400.0,5166400.0,5259200.0,5123216.0,0.0
2010-12-09,5123200.0,5052800.0,5172800.0,5040000.0,0.0
2010-12-10,5022400.0,5083200.0,5137120.0,5008000.0,0.0
2010-12-13,5075200.0,4960000.0,5081600.0,4955280.0,0.0
2010-12-14,5056000.0,5043200.0,5096000.0,4987200.0,0.0
2010-12-15,5110400.0,5060800.0,5152000.0,4966400.0,0.0
2010-12-16,4998400.0,5104000.0,5139184.0,4974400.0,0.0
2010-12-17,4984000.0,4982400.0,5011200.0,4939200.0,0.0
2010-12-20,4971200.0,4963200.0,5078400.0,4915200.0,0.0
2010-12-21,4883200.0,4918400.0,4948800.0,4883200.0,0.0
2010-12-22,4881600.0,4888000.0,4910400.0,4864000.0,0.0
2010-12-23,4920000.0,4915200.0,4954560.0,4892800.0,0.0
2010-12-27,4910400.0,4961600.0,5062016.0,4891200.0,0.0
2010-12-28,4936000.0,4888000.0,4960000.0,4870400.0,nan
2010-12-29,4907200.0,4897600.0,4916800.0,4876800.0,nan
2010-12-30,4940800.0,4900800.0,4966400.0,4900800.0,0.0
2010-12-31,4988800.0,4960000.0,5052800.0,4947200.0,0.0
2011-01-03,4761600.0,4843200.0,4849936.0,4660800.0,0.0
2011-01-04,4768000.0,4707200.0,4852880.0,4699200.0,0.0
2011-01-05,4651200.0,4814400.0,4819200.0,4651200.0,0.0
2011-01-06,4604800.0,4638400.0,4664096.0,4601600.0,0.0
2011-01-07,4609600.0,4587200.0,4747200.0,4579440.0,0.0
2011-01-10,4560000.0,4648000.0,4676800.0,4539424.0,0.0
2011-01-11,4548800.0,4505600.0,4590400.0,4496000.0,0.0
2011-01-12,4451200.0,4475200.0,4534400.0,4444800.0,0.0
2011-01-13,4436800.0,4443200.0,4476800.0,4406400.0,0.0
2011-01-14,4339200.0,4441600.0,4464000.0,4336016.0,0.0
2011-01-18,4300800.0,4443200.0,4456000.0,4288080.0,0.0
2011-01-19,4443200.0,4286400.0,4489600.0,4286400.0,0.0
2011-01-20,4542400.0,4508800.0,4642592.0,4486400.0,10.0
2011-01-21,4648000.0,4473600.0,4657440.0,4452800.0,0.0
2011-01-24,4457600.0,4627200.0,4651200.0,4457600.0,10.0
2011-01-25,4438400.0,4524800.0,4548800.0,4435200.0,0.0
2011-01-26,4364800.0,4416000.0,4452400.0,4331536.0,0.0
2011-01-27,4284800.0,4321600.0,4345280.0,4251200.0,0.0
2011-01-28,4606400.0,4291200.0,4664000.0,4278400.0,10.0
2011-01-31,4544000.0,4595200.0,4705600.0,4507280.0,10.0
2011-02-01,4284800.0,4444800.0,4456000.0,4257616.0,10.0
2011-02-02,4302400.0,4315200.0,4329600.0,4254400.0,10.0
2011-02-03,4286400.0,4331200.0,4435200.0,4262400.0,10.0
2011-02-04,4209600.0,4288000.0,4318400.0,4200000.0,10.0
2011-02-07,4150400.0,4180800.0,4198400.0,4081600.0,10.0
2011-02-08,4054400.0,4147200.0,4168000.0,4054400.0,0.0
2011-02-09,4083200.0,4094400.0,4128000.0,4051200.0,10.0
2011-02-10,4064000.0,4168000.0,4184000.0,4054400.0,10.0
2011-02-11,3984000.0,4105600.0,4119792.0,3974400.0,10.0
2011-02-14,3952000.0,3985600.0,3992320.0,3939200.0,0.0
2011-02-15,3969600.0,3980800.0,4022400.0,3958400.0,0.0
2011-02-16,3891200.0,3939200.0,3939200.0,3860800.0,0.0
2011-02-17,3891200.0,3952000.0,3953600.0,3872000.0,0.0
2011-02-18,3913600.0,3892800.0,3964800.0,3875200.0,10.0
2011-02-22,4260800.0,4067200.0,4272000.0,4038400.0,10.0
2011-02-23,4361600.0,4264000.0,4456000.0,4214400.0,10.0
2011-02-24,4291200.0,4337600.0,4456000.0,4249600.0,10.0
2011-02-25,4110400.0,4216000.0,4224048.0,4096000.0,10.0
2011-02-28,4091200.0,4067200.0,4156800.0,4025648.0,10.0
2011-03-01,4283360.0,4032000.0,4315200.0,4032000.0,10.0
2011-03-02,4216000.0,4294400.0,4299184.0,4132960.0,10.0
2011-03-03,3969600.0,4096000.0,4096000.0,3947200.0,0.0
2011-03-04,4027200.0,3977600.0,4107200.0,3958400.0,10.0
2011-03-07,4188800.0,3977600.0,4297280.0,3969600.0,10.0
2011-03-08,4140800.0,4209600.0,4283200.0,4084800.0,10.0
2011-03-09,4225600.0,4190400.0,4291200.0,4171200.0,10.0
2011-03-10,4419200.0,4372800.0,4473600.0,4340800.0,10.0
2011-03-11,4344000.0,4502400.0,4502400.0,4299680.0,10.0
2011-03-14,4385760.0,4412800.0,4480000.0,4315248.0,10.0
2011-03-15,4564800.0,4777600.0,4811200.0,4492816.0,10.0
2011-03-16,4891200.0,4681600.0,4991984.0,4608000.0,10.0
2011-03-17,4764800.0,4662400.0,4769600.0,4603200.0,10.0
2011-03-18,4792000.0,4596800.0,4803200.0,4596800.0,10.0
2011-03-21,4526400.0,4572800.0,4598400.0,4448000.0,10.0
2011-03-22,4544000.0,4504000.0,4572800.0,4494400.0,0.0
2011-03-23,4467200.0,4592000.0,4681600.0,4428800.0,10.0
2011-03-24,4227200.0,4372800.0,4438400.0,4200000.0,10.0
2011-03-25,4201600.0,4185600.0,4212640.0,4112000.0,10.0
2011-03-28,4265600.0,4144000.0,4272000.0,4139200.0,0.0
2011-03-29,4147200.0,4296000.0,4332800.0,4144000.0,10.0
2011-03-30,4080000.0,4078400.0,4139200.0,4062400.0,0.0
2011-03-31,4064000.0,4100800.0,4121600.0,4051920.0,0.0
2011-04-01,4059200.0,3996800.0,4092800.0,3963200.0,0.0
2011-04-04,4096000.0,4020800.0,4148800.0,4011200.0,0.0
2011-04-05,4126400.0,4121600.0,4153600.0,4049600.0,0.0
2011-04-06,4105600.0,4036800.0,4169600.0,3998400.0,10.0
2011-04-07,4105600.0,4104000.0,4195200.0,4025600.0,10.0
2011-04-08,4168000.0,4054400.0,4227200.0,4038400.0,0.0
2011-04-11,4204800.0,4120000.0,4249120.0,4088000.0,0.0
2011-04-12,4286400.0,4267200.0,4339200.0,4232000.0,10.0
2011-04-13,4184000.0,4206400.0,4283200.0,4148800.0,10.0
2011-04-14,4204800.0,4272000.0,4320000.0,4188800.0,10.0
2011-04-15,4232000.0,4249600.0,4310384.0,4179184.0,10.0
2011-04-18,4313600.0,4345600.0,4524800.0,4312000.0,10.0
2011-04-19,4235200.0,4283200.0,4348768.0,4235200.0,0.0
2011-04-20,3947200.0,4009600.0,4025600.0,3936000.0,10.0
2011-04-21,3854400.0,3830400.0,3889600.0,3825600.0,10.0
2011-04-25,3824000.0,3844800.0,3865552.0,3817824.0,0.0
2011-04-26,3760000.0,3790432.0,3817600.0,3720000.0,0.0
2011-04-27,3683200.0,3736000.0,3788800.0,3668800.0,10.0
2011-04-28,3705600.0,3715200.0,3744000.0,3680000.0,0.0
2011-04-29,3702400.0,3712000.0,3724480.0,3668800.0,0.0
2011-05-02,3726400.0,3676800.0,3753600.0,3656000.0,0.0
2011-05-03,3776000.0,3731200.0,3847872.0,3721600.0,10.0
2011-05-04,3798400.0,3774400.0,3891200.0,3744000.0,10.0
2011-05-05,3854400.0,3852800.0,3894400.0,3723200.0,10.0
2011-05-06,3819200.0,3739200.0,3851200.0,3673600.0,10.0
2011-05-09,3777600.0,3804800.0,3843200.0,3731200.0,0.0
2011-05-10,3681600.0,3742400.0,3761600.0,3667200.0,0.0
2011-05-11,3760000.0,3694400.0,3836800.0,3660784.0,10.0
2011-05-12,3694400.0,3800000.0,3859200.0,3680000.0,10.0
2011-05-13,3819360.0,3718400.0,3827200.0,3700800.0,10.0
2011-05-16,4019200.0,3872000.0,4046400.0,3840000.0,10.0
2011-05-17,3985600.0,4084800.0,4104000.0,3982400.0,10.0
2011-05-18,3884800.0,3996800.0,4012816.0,3862400.0,0.0
2011-05-19,3849600.0,3841600.0,3920000.0,3827200.0,0.0
2011-05-20,3934400.0,3862400.0,3952864.0,3852800.0,0.0
2011-05-23,4110400.0,4102400.0,4168000.0,4065600.0,10.0
2011-05-24,4187200.0,4080000.0,4190400.0,4080000.0,10.0
2011-05-25,4140800.0,4212800.0,4212800.0,4083200.0,0.0
2011-05-26,4062400.0,4174400.0,4174400.0,4028816.0,0.0
2011-05-27,4001600.0,4044800.0,4052800.0,3990400.0,0.0
2011-05-31,3814400.0,3883200.0,3952000.0,3812800.0,10.0
2011-06-01,4057600.0,3827200.0,4063520.0,3808000.0,10.0
2011-06-02,4027200.0,4032000.0,4097600.0,3985600.0,0.0
2011-06-03,4206400.0,4163200.0,4227200.0,4076800.0,10.0
2011-06-06,4310400.0,4233600.0,4316800.0,4169600.0,10.0
2011-06-07,4334400.0,4276800.0,4342400.0,4227200.0,0.0
2011-06-08,4428800.0,4363200.0,4467200.0,4340800.0,10.0
2011-06-09,4406400.0,4425600.0,4467200.0,4339296.0,0.0
2011-06-10,4609600.0,4464000.0,4619056.0,4441600.0,10.0
2011-06-13,4611200.0,4592000.0,4656000.0,4536000.0,0.0
2011-06-14,4436800.0,4497600.0,4504176.0,4395200.0,0.0
2011-06-15,4678400.0,4553600.0,4702400.0,4474176.0,10.0
2011-06-16,4740800.0,4675200.0,4854400.0,4628800.0,10.0
2011-06-17,4779200.0,4612800.0,4816000.0,4587200.0,10.0
2011-06-20,4705600.0,4820800.0,4820800.0,4660800.0,10.0
2011-06-21,4400000.0,4646400.0,4710400.0,4385600.0,10.0
2011-06-22,4491200.0,4448000.0,4497584.0,4377600.0,0.0
2011-06-23,4369600.0,4635200.0,4684800.0,4363200.0,10.0
2011-06-24,4600000.0,4436800.0,4620800.0,4416000.0,10.0
2011-06-27,4379200.0,4587200.0,4608000.0,4307200.0,10.0
2011-06-28,4182400.0,4342400.0,4364288.0,4176000.0,10.0
2011-06-29,4128000.0,4144000.0,4217600.0,4107200.0,10.0
2011-06-30,3971200.0,4083200.0,4091200.0,3956816.0,10.0
2011-07-01,3784000.0,3952000.0,3992000.0,3771200.0,10.0
2011-07-05,3731200.0,3772800.0,3798240.0,3716960.0,10.0
2011-07-06,3691200.0,3740800.0,3778880.0,3673600.0,10.0
2011-07-07,3537600.0,3604800.0,3624000.0,3508800.0,10.0
2011-07-08,3569600.0,3630400.0,3686400.0,3566400.0,10.0
2011-07-11,3756800.0,3680000.0,3796800.0,3625600.0,10.0
2011-07-12,3846400.0,3758400.0,3856992.0,3737600.0,10.0
2011-07-13,3798400.0,3760000.0,3840000.0,3680000.0,10.0
2011-07-14,3928000.0,3764800.0,3971216.0,3716800.0,10.0
2011-07-15,3769600.0,3793600.0,3884800.0,3768000.0,10.0
2011-07-18,3836800.0,3832000.0,3941792.0,3782400.0,10.0
2011-07-19,3568000.0,3718400.0,3720000.0,3560000.0,10.0
2011-07-20,3616000.0,3508800.0,3633600.0,3508800.0,10.0
2011-07-21,3536000.0,3601600.0,3659200.0,3480320.0,10.0
2011-07-22,3430400.0,3547200.0,3553600.0,3417600.0,10.0
2011-07-25,3449600.0,3518400.0,3534400.0,3398160.0,10.0
2011-07-26,3424000.0,3460800.0,3478400.0,3392000.0,0.0
2011-07-27,3686400.0,3494400.0,3715200.0,3488000.0,10.0
2011-07-28,3672000.0,3689600.0,3728000.0,3531200.0,10.0
2011-07-29,3705600.0,3760000.0,3812352.0,3592000.0,10.0
2011-08-01,3755200.0,3571200.0,3891200.0,3548800.0,10.0
2011-08-02,4038400.0,3809600.0,4049600.0,3760000.0,10.0
2011-08-03,3930208.0,4025600.0,4238400.0,3908800.0,10.0
2011-08-04,4464000.0,4100800.0,4465600.0,4075200.0,20.0
2011-08-05,4552000.0,4315200.0,4932800.0,4262400.0,30.0
2011-08-08,5376000.0,4966400.0,5376000.0,4738432.0,30.0
2011-08-09,4606400.0,5145600.0,5588800.0,4592000.0,40.0
2011-08-10,5123200.0,4908800.0,5169600.0,4704000.0,20.0
2011-08-11,4473600.0,4948800.0,5008000.0,4300800.0,20.0
2011-08-12,4355200.0,4377600.0,4526400.0,4273600.0,10.0
2011-08-15,4165440.0,4302400.0,4364800.0,4165440.0,10.0
2011-08-16,4273600.0,4272000.0,4432000.0,4169600.0,10.0
2011-08-17,4347200.0,4254400.0,4473600.0,4144000.0,10.0
2011-08-18,4972800.0,4696000.0,5096000.0,4696000.0,30.0
2011-08-19,5246400.0,5136000.0,5265600.0,4771200.0,30.0
2011-08-22,5206400.0,4876800.0,5246400.0,4870400.0,20.0
2011-08-23,4560000.0,5081600.0,5151984.0,4556800.0,20.0
2011-08-24,4446400.0,4587200.0,4700800.0,4418304.0,10.0
2011-08-25,4659200.0,4462400.0,4710400.0,4392000.0,10.0
2011-08-26,4315200.0,4708800.0,4846240.0,4263680.0,20.0
2011-08-29,3950400.0,4187200.0,4187200.0,3939200.0,10.0
2011-08-30,3878400.0,4000000.0,4057600.0,3801600.0,20.0
2011-08-31,3857600.0,3801600.0,3948800.0,3708800.0,20.0
2011-09-01,3960000.0,3819200.0,3977600.0,3729600.0,10.0
2011-09-02,4230400.0,4164800.0,4296160.0,4113600.0,20.0
2011-09-06,4230400.0,4531200.0,4558240.0,4211200.0,20.0
2011-09-07,3907200.0,4048000.0,4083840.0,3905600.0,10.0
2011-09-08,3961600.0,3969600.0,3999648.0,3796800.0,10.0
2011-09-09,4220800.0,4046400.0,4292800.0,3997040.0,10.0
2011-09-12,4057600.0,4364800.0,4369600.0,4054400.0,20.0
