Date,Strategy_Name,Portfolio_Value,Daily_Return
2020-01-02,Conservative Leveraged,10000.0,0.0
2020-01-03,Conservative Leveraged,9735.68281938326,-0.026431718061673916
2020-01-06,Conservative Leveraged,9920.704845814978,0.019004524886877743
2020-01-07,Conservative Leveraged,9903.08370044053,-0.0017761989342806016
2020-01-08,Conservative Leveraged,10132.15859030837,0.02313167259786475
2020-01-09,Conservative Leveraged,10387.665198237886,0.02521739130434775
2020-01-10,Conservative Leveraged,10299.55947136564,-0.008481764206955017
2020-01-13,Conservative Leveraged,10660.792951541851,0.03507271171941832
2020-01-14,Conservative Leveraged,10537.444933920708,-0.011570247933884198
2020-01-15,Conservative Leveraged,10546.255506607933,0.0008361204013377747
2020-01-16,Conservative Leveraged,10837.004405286349,0.027568922305764416
2020-01-17,Conservative Leveraged,11004.405286343617,0.015447154471544674
2020-01-21,Conservative Leveraged,10995.594713656394,-0.0008006405124099109
2020-01-22,Conservative Leveraged,11074.889867841417,0.00721153846153845
2020-01-23,Conservative Leveraged,11171.806167400888,0.008750994431185316
2020-01-24,Conservative Leveraged,10881.057268722472,-0.02602523659305994
2020-01-27,Conservative Leveraged,10211.453744493398,-0.06153846153846152
2020-01-28,Conservative Leveraged,10687.22466960353,0.046591889559965564
2020-01-29,Conservative Leveraged,10722.466960352427,0.0032976092333057826
2020-01-30,Conservative Leveraged,10845.814977973572,0.011503697617091255
2020-01-31,Conservative Leveraged,10308.370044052866,-0.04955320877335509
2020-02-03,Conservative Leveraged,10784.140969163,0.04615384615384623
2020-02-04,Conservative Leveraged,11524.229074889872,0.06862745098039215
2020-02-05,Conservative Leveraged,11656.387665198243,0.011467889908256907
2020-02-06,Conservative Leveraged,11938.325991189433,0.024187452758881352
2020-02-07,Conservative Leveraged,11788.546255506613,-0.012546125461254607
2020-02-10,Conservative Leveraged,12211.453744493396,0.0358744394618833
2020-02-11,Conservative Leveraged,12220.26431718062,0.0007215007215007061
2020-02-12,Conservative Leveraged,12581.497797356831,0.0295602018745494
2020-02-13,Conservative Leveraged,12528.634361233484,-0.004201680672268818
2020-02-14,Conservative Leveraged,12616.740088105731,0.007032348804500678
2020-02-18,Conservative Leveraged,12634.36123348018,0.0013966480446927076
2020-02-19,Conservative Leveraged,13004.405286343615,0.02928870292887029
2020-02-20,Conservative Leveraged,12634.36123348018,-0.028455284552845524
2020-02-21,Conservative Leveraged,11911.894273127757,-0.05718270571827059
2020-02-24,Conservative Leveraged,10537.44493392071,-0.1153846153846153
2020-02-25,Conservative Leveraged,9682.819383259915,-0.08110367892976593
2020-02-26,Conservative Leveraged,9814.977973568286,0.013648771610555083
2020-02-27,Conservative Leveraged,8352.42290748899,-0.14901256732495513
2020-02-28,Conservative Leveraged,8358.925061263126,0.0007784751617768529
2020-03-02,Conservative Leveraged,8790.505518021424,0.05163109533764405
2020-03-03,Conservative Leveraged,7962.880227019408,-0.0941499085923217
2020-03-04,Conservative Leveraged,8295.28493248891,0.04174428046042895
2020-03-05,Conservative Leveraged,7571.034132802661,-0.08730873087308721
2020-03-06,Conservative Leveraged,7443.227286509368,-0.016881028938906723
2020-03-09,Conservative Leveraged,6926.271863407087,-0.0694531287576355
2020-03-10,Conservative Leveraged,6926.271863407087,0.0
2020-03-11,Conservative Leveraged,6926.271863407087,0.0
2020-03-12,Conservative Leveraged,6926.271863407087,0.0
2020-03-13,Conservative Leveraged,6926.271863407087,0.0
2020-03-16,Conservative Leveraged,6926.271863407087,0.0
2020-03-17,Conservative Leveraged,6926.271863407087,0.0
2020-03-18,Conservative Leveraged,6926.271863407087,0.0
2020-03-19,Conservative Leveraged,6926.271863407087,0.0
2020-03-20,Conservative Leveraged,6926.271863407087,0.0
2020-03-23,Conservative Leveraged,6926.271863407087,0.0
2020-03-24,Conservative Leveraged,6926.271863407087,0.0
2020-03-25,Conservative Leveraged,6926.271863407087,0.0
