Date,Strategy_Name,Portfolio_Value,Total_Invested,Daily_Return
2014-01-02,QQQ EMA 30 Adaptive,1000.0,1000.0,0.0
2014-01-03,QQQ EMA 30 Adaptive,984.1269841269841,1000.0,-0.015873015873015886
2014-01-06,QQQ EMA 30 Adaptive,968.2539682539682,1000.0,-0.01612903225806453
2014-01-07,QQQ EMA 30 Adaptive,992.0634920634919,1000.0,0.024590163934426253
2014-01-08,QQQ EMA 30 Adaptive,999.9999999999999,1000.0,0.008000000000000007
2014-01-09,QQQ EMA 30 Adaptive,992.0634920634919,1000.0,-0.007936507936507943
2014-01-10,QQQ EMA 30 Adaptive,999.9999999999999,1000.0,0.008000000000000007
2014-01-13,QQQ EMA 30 Adaptive,960.3174603174601,1000.0,-0.039682539682539715
2014-01-14,QQQ EMA 30 Adaptive,978.6017432320433,1000.0,0.01903983179535096
2014-01-15,QQQ EMA 30 Adaptive,1001.5377215890443,1000.0,0.02343750000000002
2014-01-16,QQQ EMA 30 Adaptive,1001.5377215890443,1000.0,0.0
2014-01-17,QQQ EMA 30 Adaptive,978.6017432320432,1000.0,-0.022900763358778647
2014-01-21,QQQ EMA 30 Adaptive,1001.5377215890442,1000.0,0.02343750000000002
2014-01-22,QQQ EMA 30 Adaptive,1016.8283738270449,1000.0,0.015267175572519097
2014-01-23,QQQ EMA 30 Adaptive,1001.5377215890442,1000.0,-0.015037593984962419
2014-01-24,QQQ EMA 30 Adaptive,940.3751126370414,1000.0,-0.06106870229007639
2014-01-27,QQQ EMA 30 Adaptive,931.2262234244503,1000.0,-0.009728978457262026
2014-01-28,QQQ EMA 30 Adaptive,930.6816466856056,1000.0,-0.0005847953216373936
2014-01-29,QQQ EMA 30 Adaptive,920.6614346908631,1000.0,-0.010766530134581646
2014-01-30,QQQ EMA 30 Adaptive,937.7611442905868,1000.0,0.01857328759020458
2014-01-31,QQQ EMA 30 Adaptive,935.2560912919012,1000.0,-0.0026713124274098696
2014-02-03,QQQ EMA 30 Adaptive,1890.8581117898045,2000.0,-0.02294165599161522
2014-02-04,QQQ EMA 30 Adaptive,1904.6057095036517,2000.0,0.007270560190703211
2014-02-05,QQQ EMA 30 Adaptive,1899.872929962819,2000.0,-0.0024849130280441127
2014-02-06,QQQ EMA 30 Adaptive,1923.987568575633,2000.0,0.012692763938315628
2014-02-07,QQQ EMA 30 Adaptive,1958.2438776330882,2000.0,0.017804849478739556
2014-02-10,QQQ EMA 30 Adaptive,1989.5757796752177,2000.0,0.016000000000000014
2014-02-11,QQQ EMA 30 Adaptive,2052.2395837594763,2000.0,0.03149606299212601
2014-02-12,QQQ EMA 30 Adaptive,2067.9055347805406,2000.0,0.007633587786259549
2014-02-13,QQQ EMA 30 Adaptive,2130.569338864799,2000.0,0.030303030303030328
2014-02-14,QQQ EMA 30 Adaptive,2130.569338864799,2000.0,0.0
2014-02-18,QQQ EMA 30 Adaptive,2161.9012409069287,2000.0,0.014705882352941025
2014-02-19,QQQ EMA 30 Adaptive,2114.903387843735,2000.0,-0.02173913043478247
2014-02-20,QQQ EMA 30 Adaptive,2146.2352898858644,2000.0,0.014814814814814828
2014-02-21,QQQ EMA 30 Adaptive,2130.5693388647996,2000.0,-0.0072992700729927066
2014-02-24,QQQ EMA 30 Adaptive,2177.5671919279935,2000.0,0.02205882352941162
2014-02-25,QQQ EMA 30 Adaptive,2161.9012409069287,2000.0,-0.007194244604316554
2014-02-26,QQQ EMA 30 Adaptive,2161.9012409069287,2000.0,0.0
2014-02-27,QQQ EMA 30 Adaptive,2193.233142949058,2000.0,0.01449275362318842
2014-02-28,QQQ EMA 30 Adaptive,2193.233142949058,2000.0,0.0
2014-03-03,QQQ EMA 30 Adaptive,3124.8067184572933,3000.0,-0.02142857142857129
2014-03-04,QQQ EMA 30 Adaptive,3238.850759276902,3000.0,0.03649635036496337
2014-03-05,QQQ EMA 30 Adaptive,3261.6595674408236,3000.0,0.007042253521126767
2014-03-06,QQQ EMA 30 Adaptive,3261.6595674408236,3000.0,0.0
2014-03-07,QQQ EMA 30 Adaptive,3216.04195111298,3000.0,-0.013986013986014
2014-03-10,QQQ EMA 30 Adaptive,3216.04195111298,3000.0,0.0
2014-03-11,QQQ EMA 30 Adaptive,3170.424334785136,3000.0,-0.014184397163120581
2014-03-12,QQQ EMA 30 Adaptive,3216.0419511129794,3000.0,0.014388489208633108
2014-03-13,QQQ EMA 30 Adaptive,3079.1891021294487,3000.0,-0.04255319148936158
2014-03-14,QQQ EMA 30 Adaptive,3010.762677637683,3000.0,-0.02222222222222224
2014-03-17,QQQ EMA 30 Adaptive,3037.2622814354418,3000.0,0.008801624915369004
2014-03-18,QQQ EMA 30 Adaptive,3126.593525007072,3000.0,0.029411764705882214
2014-03-19,QQQ EMA 30 Adaptive,3081.9279032212567,3000.0,-0.0142857142857143
2014-03-20,QQQ EMA 30 Adaptive,3104.2607141141643,3000.0,0.00724637681159421
2014-03-21,QQQ EMA 30 Adaptive,2992.5966596496264,3000.0,-0.03597122302158261
2014-03-24,QQQ EMA 30 Adaptive,2966.354665332294,3000.0,-0.008768971332209118
2014-03-25,QQQ EMA 30 Adaptive,2976.111304245148,3000.0,0.003289100601111399
2014-03-26,QQQ EMA 30 Adaptive,2937.757620242893,3000.0,-0.012887180646619948
2014-03-27,QQQ EMA 30 Adaptive,2921.272264838415,3000.0,-0.00561154374713691
2014-03-28,QQQ EMA 30 Adaptive,2926.9916738562956,3000.0,0.0019578486698146
