Date,Strategy_Name,Portfolio_Value,Daily_Return
2024-01-02,Dual MA with RSI,10000.0,0.0
2024-01-03,Dual MA with RSI,9680.099709181555,-0.031990029081844604
2024-01-04,Dual MA with RSI,9630.281205920886,-0.005146486581477698
2024-01-05,Dual MA with RSI,9641.70300910748,0.0011860300797416658
2024-01-08,Dual MA with RSI,9840.977022150153,0.020667926906112133
2024-01-09,Dual MA with RSI,9860.418389276268,0.001975552537350318
2024-01-10,Dual MA with RSI,9927.248088772287,0.006777572396796057
2024-01-11,Dual MA with RSI,9947.904541343785,0.002080783353733226
2024-01-12,Dual MA with RSI,9959.775549149685,0.0011933174224344127
2024-01-16,Dual MA with RSI,9958.802819825614,-9.766578767462756e-05
2024-01-17,Dual MA with RSI,9902.627701360589,-0.005640750146512997
2024-01-18,Dual MA with RSI,10043.187088688663,0.014194150438348837
2024-01-19,Dual MA with RSI,10242.353417791934,0.019830988643792822
2024-01-22,Dual MA with RSI,10283.668374739389,0.004033736707004013
2024-01-23,Dual MA with RSI,10403.857340404715,0.0116873630387144
2024-01-24,Dual MA with RSI,10576.62897854862,0.01660649819494588
2024-01-25,Dual MA with RSI,10606.676219964951,0.0028409090909090303
2024-01-26,Dual MA with RSI,10411.3691507588,-0.018413597733711033
2024-01-29,Dual MA with RSI,10715.597470099154,0.029220779220779303
2024-01-30,Dual MA with RSI,10505.266780184835,-0.019628461268839898
2024-01-31,Dual MA with RSI,9885.542425973,-0.058991776903825476
2024-02-01,Dual MA with RSI,10234.841607437851,0.03533434650455926
2024-02-02,Dual MA with RSI,10749.400616692525,0.0502752293577982
2024-02-05,Dual MA with RSI,10696.817944213944,-0.004891684136967176
2024-02-06,Dual MA with RSI,10632.96755620424,-0.005969101123595565
2024-02-07,Dual MA with RSI,10952.219496252761,0.030024726245143112
2024-02-08,Dual MA with RSI,10993.534453200216,0.0037722908093278267
2024-02-09,Dual MA with RSI,11320.29820360282,0.02972326614280837
2024-02-12,Dual MA with RSI,11185.08561722933,-0.011944260119442583
2024-02-13,Dual MA with RSI,10655.50298726649,-0.04734721289456011
2024-02-14,Dual MA with RSI,10771.618257247903,0.010897211527243066
2024-02-15,Dual MA with RSI,10859.94037483381,0.008199521694567885
2024-02-16,Dual MA with RSI,10561.853227981373,-0.0274483226025077
2024-02-20,Dual MA with RSI,10482.130945911234,-0.007548133869057296
2024-02-21,Dual MA with RSI,10440.18476057587,-0.0040016849199662535
2024-02-22,Dual MA with RSI,10745.827725066307,0.029275627922276212
2024-02-23,Dual MA with RSI,10649.372489502215,-0.008976063829787221
2024-02-26,Dual MA with RSI,10635.082824974203,-0.0013418316001341545
2024-02-27,Dual MA with RSI,10699.386315350263,0.006046355391333548
2024-02-28,Dual MA with RSI,10527.910341014098,-0.01602671118530886
2024-02-29,Dual MA with RSI,10618.12814966616,0.008569393709651523
2024-03-01,Dual MA with RSI,11107.167186380408,0.04605699138502321
2024-03-04,Dual MA with RSI,10973.473061235505,-0.012036743744060786
2024-03-05,Dual MA with RSI,10385.922563888173,-0.05354280218018601
2024-03-06,Dual MA with RSI,10579.427218703162,0.01863143631436317
2024-03-07,Dual MA with RSI,11050.8749231615,0.04456268706351845
2024-03-08,Dual MA with RSI,10565.354152898435,-0.04393505253104104
2024-03-11,Dual MA with RSI,10442.214827107078,-0.011655011655011703
2024-03-12,Dual MA with RSI,10885.516399955965,0.0424528301886793
2024-03-13,Dual MA with RSI,10632.201215470886,-0.023270846800258642
2024-03-14,Dual MA with RSI,10605.394302695935,-0.0025212947189097415
2024-03-15,Dual MA with RSI,10479.329361538052,-0.011886869790954982
2024-03-18,Dual MA with RSI,10565.304685392854,0.008204277286135698
2024-03-19,Dual MA with RSI,10591.62859073042,0.0024915424705128806
2024-03-20,Dual MA with RSI,10717.210524450915,0.011856716145655172
2024-03-21,Dual MA with RSI,10767.9263053765,0.004732181084796229
2024-03-22,Dual MA with RSI,10780.242995029856,0.00114383116154931
2024-03-25,Dual MA with RSI,10741.119392601548,-0.0036291948564003865
2024-03-26,Dual MA with RSI,10706.342857109717,-0.003237701232125186
2024-03-27,Dual MA with RSI,10742.8099186324,0.0034061174772173396
2024-03-28,Dual MA with RSI,10723.006613699552,-0.0018434008497628155
2024-04-01,Dual MA with RSI,10745.70796325672,0.0021170694353730723
2024-04-02,Dual MA with RSI,10652.970535278508,-0.008630183166647883
2024-04-03,Dual MA with RSI,10676.87940342914,0.002244338146947494
2024-04-04,Dual MA with RSI,10513.622889592494,-0.015290658222121799
2024-04-05,Dual MA with RSI,10637.51429728214,0.01178389304911116
2024-04-08,Dual MA with RSI,10640.653845625153,0.0002951392830385621
2024-04-09,Dual MA with RSI,10680.018951772156,0.0036995006808896854
2024-04-10,Dual MA with RSI,10586.798516356555,-0.00872848969992993
2024-04-11,Dual MA with RSI,10755.851119441839,0.015968246002235554
2024-04-12,Dual MA with RSI,10584.383479169623,-0.01594180119900313
2024-04-15,Dual MA with RSI,10410.25929799178,-0.016451046158760536
2024-04-16,Dual MA with RSI,10411.225312866554,9.279450656525881e-05
2024-04-17,Dual MA with RSI,10284.194356833897,-0.012201345395499994
2024-04-18,Dual MA with RSI,10225.508953191436,-0.005706368589141344
2024-04-19,Dual MA with RSI,10013.951695616137,-0.020689166528896453
2024-04-22,Dual MA with RSI,10114.658746311228,0.010056674303629606
2024-04-23,Dual MA with RSI,10265.598570494516,0.014922878563583401
2024-04-24,Dual MA with RSI,10300.375105986346,0.003387677323734909
2024-04-25,Dual MA with RSI,10250.625339935534,-0.004829898478347524
2024-04-26,Dual MA with RSI,10408.81027567962,0.015431735186712243
