date,strategy,portfolio_value,daily_return,tqqq_position,sqqq_position,qqq_close,qqq_open,qqq_high,qqq_low,qqq_volume,ma_50,deviation_pct,cumulative_return
2025-08-19,Buy_Hold_TQQQ,11363.520732638024,-0.04079879750912602,1.0,0.0,565.9,568.33,568.45,558.84,76781087,529.5948000000001,0.068552787905017,0.13635207326380241
2025-08-20,Buy_Hold_TQQQ,11154.922411600119,-0.018356839041862555,1.0,0.0,563.28,564.35,566.49,560.98,46436899,530.9444,0.060902045487248764,0.11549224116001187
2025-08-21,Buy_Hold_TQQQ,10999.74561180363,-0.013911060433295312,1.0,0.0,571.97,564.67,573.99,563.27,51502129,531.8714,0.07539153261483891,0.09997456118036298
2025-08-22,Buy_Hold_TQQQ,11495.80259475962,0.045097132284921265,1.0,0.0,571.97,564.67,573.99,563.27,51500000,532.6436000000001,0.07383248385975145,0.14958025947596199
2025-08-25,Buy_Hold_TQQQ,11394.047316204544,-0.0088515158220845,1.0,0.0,572.61,569.83,572.92,568.8,34103014,533.3942000000001,0.07352123438912522,0.13940473162045436
2025-08-26,Buy_Hold_TQQQ,11526.329178326143,0.011609734315695537,1.0,0.0,573.49,571.59,574.405,570.37,36927144,534.1436,0.07366258811300934,0.1526329178326143
2025-08-27,Buy_Hold_TQQQ,11579.75069956756,0.004634738468329306,1.0,0.0,577.08,574.11,578.0,572.46,46787857,534.8592,0.07893815793016191,0.15797506995675595
2025-08-28,Buy_Hold_TQQQ,11790.892902569341,0.018233743409490296,1.0,0.0,570.4,574.655,575.03,568.54,56030409,535.6650000000001,0.06484463237284477,0.17908929025693415
2025-08-29,Buy_Hold_TQQQ,11366.064614601903,-0.03603020496224383,1.0,0.0,570.4,574.66,575.03,568.54,56030000,536.45,0.0632864199832229,0.13660646146019026
2025-09-02,Buy_Hold_TQQQ,11076.062070719938,-0.025514771709937344,1.0,0.0,570.07,569.23,571.695,566.725,54230213,537.2697999999999,0.06104977424750123,0.10760620707199378
2025-09-03,Buy_Hold_TQQQ,11335.538031035381,0.023426734037666586,1.0,0.0,575.23,570.74,575.6,569.025,47526280,538.2923999999999,0.0686199545079962,0.13355380310353812
2025-09-04,Buy_Hold_TQQQ,11640.803866700608,0.026929982046678538,1.0,0.0,576.06,580.49,581.12,571.53,68342532,539.2373999999999,0.06828643562186171,0.16408038667006075
2025-09-05,Buy_Hold_TQQQ,11678.96209615876,0.003277972027971997,1.0,0.0,576.06,580.49,581.12,571.53,68340000,540.3288,0.06612862390455579,0.16789620961587606
2025-09-08,Buy_Hold_TQQQ,11844.31442381076,0.014158135482465818,1.0,0.0,580.51,579.67,580.94,577.04,44007592,541.4442,0.07215110993893732,0.18443144238107598
2025-09-09,Buy_Hold_TQQQ,11940.98193843808,0.00816151202749131,1.0,0.0,580.7,583.74,583.77,578.55,49307959,542.3471999999998,0.07071632341791428,0.19409819384380808
2025-09-10,Buy_Hold_TQQQ,11953.701348257466,0.0010651896037495582,1.0,0.0,584.08,583.24,584.88,581.62,44745766,543.2964,0.0750669432008018,0.19537013482574658
2025-09-11,Buy_Hold_TQQQ,12154.66802340374,0.016812087678229393,1.0,0.0,586.66,585.04,587.86,584.1,50745886,544.2606,0.07790275467303717,0.21546680234037394
2025-09-12,Buy_Hold_TQQQ,12307.300941236352,0.012557555462536656,1.0,0.0,586.66,585.04,587.86,584.1,50750000,545.2235999999999,0.07599891127236616,0.23073009412363518
2025-09-15,Buy_Hold_TQQQ,12622.742304757085,0.025630425795783274,1.0,0.0,591.18,592.61,592.86,590.49,36942130,546.2017999999999,0.08234722038631147,0.26227423047570847
2025-09-16,Buy_Hold_TQQQ,12587.127957262808,-0.002821442966545759,1.0,0.0,590.0,591.1,591.75,584.365,69384820,547.0378,0.07853607191312932,0.2587127957262808
2025-09-17,Buy_Hold_TQQQ,12508.267616382625,-0.006265157639450186,1.0,0.0,595.32,594.91,598.14,592.96,61069294,547.5694,0.08720465387583762,0.25082676163826256
2025-09-18,Buy_Hold_TQQQ,12844.060035614373,0.026845637583892624,1.0,0.0,599.35,597.33,600.05,595.85,58196109,548.0716,0.09356149816921737,0.2844060035614373
2025-09-19,Buy_Hold_TQQQ,13098.44823200206,0.019805902158843335,1.0,0.0,599.35,597.33,600.05,595.85,58200000,548.8578,0.09199504862643844,0.30984482320020595
2025-09-22,Buy_Hold_TQQQ,13319.765962859346,0.016896484754321178,1.0,0.0,598.2,602.37,602.57,596.98,64635486,549.4648000000001,0.08869576358667554,0.3319765962859346
2025-09-23,Buy_Hold_TQQQ,13052.658356652275,-0.020053475935828822,1.0,0.0,596.1,599.58,599.9,593.36,49850301,550.2128,0.08339900489410644,0.30526583566522747
2025-09-24,Buy_Hold_TQQQ,12900.025438819663,-0.011693626973299578,1.0,0.0,593.53,592.2,595.115,588.5,70920209,550.9836,0.0772189952659207,0.2900025438819663
2025-09-25,Buy_Hold_TQQQ,12727.041465276034,-0.013409583908499305,1.0,0.0,595.97,594.35,596.3,591.06,54337416,551.7904,0.08006590908431907,0.2727041465276034
2025-09-26,Buy_Hold_TQQQ,12879.674383108646,0.011992804317409582,1.0,0.0,595.97,594.35,596.3,591.06,54340000,552.6331999999999,0.07841874140026361,0.2879674383108646
2025-09-29,Buy_Hold_TQQQ,13050.114474688395,0.013233260912502362,1.0,0.0,600.37,598.43,600.71,596.1,46533814,553.4169999999999,0.08484199075922874,0.30501144746883946
2025-09-30,Buy_Hold_TQQQ,13151.869753243473,0.0077972709551658035,1.0,0.0,603.25,597.17,603.79,596.34,46899612,554.4788,0.08795863791365878,0.31518697532434725
2025-10-01,Buy_Hold_TQQQ,13337.573136606483,0.014119922630560867,1.0,0.0,605.73,607.06,607.16,602.93,43765410,555.5464,0.09033196867084382,0.3337573136606483
2025-10-02,Buy_Hold_TQQQ,13500.381582294602,0.012206751859622365,1.0,0.0,603.18,606.51,607.3255,601.385,46482098,556.4584,0.08396243097417519,0.35003815822946016
2025-10-03,Buy_Hold_TQQQ,13317.222080895468,-0.013566986998304106,1.0,0.0,603.18,606.51,607.33,601.39,46480000,557.4236,0.08208550911730322,0.3317222080895468
2025-10-06,Buy_Hold_TQQQ,13614.856270669065,0.0223495702005731,1.0,0.0,604.51,609.02,609.71,603.03,58209463,558.3906,0.08259343907293576,0.36148562706690646
2025-10-07,Buy_Hold_TQQQ,13393.538539811774,-0.016255605381166004,1.0,0.0,611.44,605.41,611.75,605.26,50629754,559.3530000000001,0.09312008695760993,0.3393538539811774
2025-10-08,Buy_Hold_TQQQ,13848.893411345736,0.033998100664767314,1.0,0.0,610.7,611.48,611.61,607.48,45550958,560.202,0.09014248431815675,0.3848893411345736
2025-10-09,Buy_Hold_TQQQ,13792.928008140445,-0.004041146216017613,1.0,0.0,589.5,611.4,613.18,589.05,97614783,560.9834,0.05083323321153539,0.3792928008140445
2025-10-10,Buy_Hold_TQQQ,12345.459170694501,-0.10494282552563626,1.0,0.0,589.5,611.4,613.18,589.05,97610000,561.6160000000001,0.049649582632973234,0.2345459170694501
2025-10-13,Buy_Hold_TQQQ,13131.518697532456,0.06367195549144851,1.0,0.0,598.0,595.31,602.69,590.13,69203187,562.2598,0.06356527711922488,0.3131518697532456
2025-10-14,Buy_Hold_TQQQ,12861.867209361508,-0.020534676481983635,1.0,0.0,602.22,604.01,606.7,595.93,62805456,562.8760000000001,0.06989816584825065,0.2861867209361508
2025-10-15,Buy_Hold_TQQQ,13126.430933604703,0.020569620253164538,1.0,0.0,599.99,605.11,608.31,595.5,70981963,563.3580000000001,0.06502437171390119,0.31264309336047025
2025-10-16,Buy_Hold_TQQQ,12981.42966166372,-0.011046511627906982,1.0,0.0,603.93,597.95,605.51,596.37,72024872,563.8484000000001,0.07108577411942618,0.29814296616637204
2025-10-17,Buy_Hold_TQQQ,13225.642330195902,0.01881246325690772,1.0,0.0,603.93,597.95,605.51,596.37,72020000,564.3564000000001,0.07012164653399841,0.3225642330195902
2025-10-20,Buy_Hold_TQQQ,13721.699313151892,0.03750721292556253,1.0,0.0,611.38,611.64,612.7213,609.32,44538161,564.8652000000001,0.08234672626318619,0.3721699313151892
2025-10-21,Buy_Hold_TQQQ,13706.436021368632,-0.001112347052280222,1.0,0.0,605.49,610.82,611.41,599.74,61478802,565.3334000000001,0.07103171332173175,0.3706436021368632
2025-10-22,Buy_Hold_TQQQ,13304.502671076083,-0.02932442464736461,1.0,0.0,610.58,604.91,611.37,604.52,42844298,565.7254,0.07928687663661557,0.33045026710760833
2025-10-23,Buy_Hold_TQQQ,13637.751208343954,0.02504780114722758,1.0,0.0,617.1,615.99,618.42,615.13,47632473,565.9134,0.09044952814335196,0.3637751208343954
2025-10-24,Buy_Hold_TQQQ,14062.579496311391,0.03115090468196235,1.0,0.0,617.1,615.99,618.42,615.13,47630000,566.1904,0.08991604237726403,0.40625794963113915
2025-10-27,Buy_Hold_TQQQ,14810.480793691193,0.05318379160636754,1.0,0.0,632.92,630.36,634.68,629.25,61195733,566.6543999999999,0.11694182556422411,0.4810480793691193
2025-10-28,Buy_Hold_TQQQ,15146.273212922943,0.022672621092408113,1.0,0.0,635.77,635.59,637.01,630.25,67422576,567.1288000000001,0.12103282358434257,0.5146273212922943
2025-10-29,Buy_Hold_TQQQ,15342.152124141465,0.012932482364796829,1.0,0.0,626.05,632.17,633.5,625.94,61628511,567.5250000000001,0.10312321043125827,0.5342152124141465
2025-10-30,Buy_Hold_TQQQ,14637.496820147568,-0.045929364947769905,1.0,0.0,629.07,634.17,634.2,626.69,66305047,567.9934,0.10753047482594007,0.46374968201475675
2025-10-31,Buy_Hold_TQQQ,14846.095141185473,0.014250955856795278,1.0,0.0,629.07,634.17,634.2,626.69,66310000,568.5196,0.10650538697346597,0.4846095141185473
2025-11-03,Buy_Hold_TQQQ,15049.605698295623,0.01370801919122682,1.0,0.0,619.25,623.28,626.95,618.455,63830768,569.0495999999999,0.08821796904874384,0.5049605698295624
2025-11-04,Buy_Hold_TQQQ,14128.720427372195,-0.06118999323867474,1.0,0.0,623.28,618.49,626.6,617.21,48688484,569.6070000000001,0.09422812570772458,0.41287204273721945
2025-11-05,Buy_Hold_TQQQ,14403.459679470898,0.019445444724522837,1.0,0.0,611.67,621.79,622.04,610.3,72115048,570.2058000000001,0.07271795551711309,0.4403459679470898
2025-11-06,Buy_Hold_TQQQ,13594.50521495805,-0.05616389968209113,1.0,0.0,609.74,608.31,609.95,598.67,81835388,570.7932,0.06823276801475571,0.359450521495805
2025-11-07,Buy_Hold_TQQQ,13454.59170694482,-0.010291916167664618,1.0,0.0,609.74,608.31,609.95,598.67,81840000,571.3908,0.06711553633695186,0.34545917069448207
2025-11-10,Buy_Hold_TQQQ,14334.774866446221,0.06541879372282096,1.0,0.0,621.57,620.57,622.72,617.52,44868841,571.9892,0.08668135692072519,0.43347748664462216
2025-11-11,Buy_Hold_TQQQ,14217.756296107886,-0.008163265306122464,1.0,0.0,621.08,624.84,624.86,617.81,47444384,572.564,0.08473463228564855,0.42177562961078857
2025-11-12,Buy_Hold_TQQQ,14189.77359450524,-0.001968151726605823,1.0,0.0,608.4,617.54,618.12,606.08,71333614,573.187,0.06143370313702154,0.4189773594505241
2025-11-13,Buy_Hold_TQQQ,13312.134316967717,-0.0618501254930083,1.0,0.0,608.86,599.55,613.35,597.17,80087131,573.949,0.06082596188859996,0.33121343169677164
2025-11-14,Buy_Hold_TQQQ,13322.309844823223,0.0007643798968086977,1.0,0.0,608.86,599.55,613.35,597.17,80090000,574.6597999999999,0.05951382017673781,0.3322309844823223
2025-11-17,Buy_Hold_TQQQ,12981.429661663722,-0.025587168226083565,1.0,0.0,596.31,599.62,602.31,591.34,83326649,575.4036,0.0363334535967449,0.2981429661663722
2025-11-18,Buy_Hold_TQQQ,12510.811498346498,-0.03625318440133258,1.0,0.0,599.87,597.07,606.16,594.59,73111387,576.0402,0.041368293393412435,0.25108114983464985
2025-11-19,Buy_Hold_TQQQ,12727.041465276034,0.017283448556323737,1.0,0.0,585.67,611.62,614.03,584.75,117742495,576.6348,0.01566884274067385,0.2727041465276034
2025-11-20,Buy_Hold_TQQQ,11816.331722208111,-0.07155706576054364,1.0,0.0,590.07,587.47,596.98,580.74,103343883,577.1425999999999,0.02239897037577914,0.18163317222081113
2025-11-21,Buy_Hold_TQQQ,12078.351564487428,0.02217438105489761,1.0,0.0,590.07,587.47,596.98,580.74,103340000,577.7167999999999,0.0213827951688442,0.20783515644874279
2025-11-24,Buy_Hold_TQQQ,12994.149071483105,0.07582139848357207,1.0,0.0,608.89,603.51,610.2601,597.32,57560587,578.2758,0.05294048272467909,0.29941490714831054
2025-11-25,Buy_Hold_TQQQ,13230.730094123655,0.018206734534064208,1.0,0.0,614.27,612.51,616.19,610.39,42393378,578.9502,0.06100662889485138,0.32307300941236555
2025-11-26,Buy_Hold_TQQQ,13576.698041210911,0.026148817535089398,1.0,0.0,614.27,612.51,616.19,610.39,42390000,579.8799999999999,0.059305373525557196,0.3576698041210912
2025-11-28,Buy_Hold_TQQQ,13874.332230984508,0.021922428330522797,1.0,0.0,619.25,616.11,619.32,615.42,23030000,580.8674,0.06607807565031197,0.3874332230984508
2025-12-01,Buy_Hold_TQQQ,13749.68201475454,-0.00898423175650902,1.0,0.0,622.0,619.46,623.75,617.59,54541834,581.6999999999999,0.06927969743854233,0.37496820147545407
2025-12-02,Buy_Hold_TQQQ,14067.66726023915,0.023126734505087884,1.0,0.0,623.52,619.62,624.22,618.03,47841627,582.5581999999999,0.07031366136464999,0.406766726023915
2025-12-03,Buy_Hold_TQQQ,14166.878656830348,0.007052441229656431,1.0,0.0,622.94,624.93,624.94,619.54,47067751,583.2754,0.06800321083316743,0.4166878656830348
2025-12-04,Buy_Hold_TQQQ,14121.088781480565,-0.0032321781289279894,1.0,0.0,625.48,624.38,628.92,623.71,53614169,584.0448,0.07094524255673539,0.41210887814805647
2025-12-05,Buy_Hold_TQQQ,14283.897227168683,0.011529454152404982,1.0,0.0,625.48,624.38,628.92,623.71,53610000,584.6439999999999,0.06984763377371551,0.42838972271686837
2025-12-08,Buy_Hold_TQQQ,14194.861358432992,-0.006233303650935021,1.0,0.0,625.05,623.01,625.87,621.0,37155999,585.3817999999999,0.06776466231099101,0.41948613584329925
2025-12-09,Buy_Hold_TQQQ,14248.282879674405,0.003763440860215069,1.0,0.0,627.61,623.85,629.21,620.99,55031384,586.1388000000001,0.07075320726080571,0.42482828796744054
2025-12-10,Buy_Hold_TQQQ,14411.091325362526,0.01142653097661133,1.0,0.0,625.58,623.82,625.78,617.72,58269850,586.3278,0.0669458279140099,0.44110913253625256
2025-12-11,Buy_Hold_TQQQ,14273.721699313175,-0.009532215357458062,1.0,0.0,613.62,622.08,623.54,611.36,75157377,586.5110000000001,0.04622078699291219,0.4273721699313175
2025-12-12,Buy_Hold_TQQQ,13436.784533197682,-0.05863482445196933,1.0,0.0,613.62,622.08,623.54,611.36,75160000,586.9534,0.04543222681732488,0.3436784533197682
2025-12-15,Buy_Hold_TQQQ,13233.273976087532,-0.015145778114350571,1.0,0.0,611.75,608.26,613.51,606.9101,55152809,587.3666,0.0415130856946923,0.3233273976087532
2025-12-16,Buy_Hold_TQQQ,13312.134316967715,0.005959246443675416,1.0,0.0,600.41,613.06,613.65,600.28,70654327,587.8642,0.02134132338727207,0.3312134316967715
2025-12-17,Buy_Hold_TQQQ,12566.77690155179,-0.05599082744123829,1.0,0.0,609.11,609.8,612.93,606.92,78875728,588.3218,0.03533474367259544,0.256677690155179
2025-12-18,Buy_Hold_TQQQ,13103.535995929811,0.04271255060728744,1.0,0.0,617.05,611.95,617.62,611.87,60369829,589.0148,0.047596766668681185,0.31035359959298114
2025-12-19,Buy_Hold_TQQQ,13614.856270669065,0.039021549213745,1.0,0.0,617.05,611.95,617.62,611.87,60370000,589.7754,0.046245740327589054,0.36148562706690646
2025-12-22,Buy_Hold_TQQQ,13800.559654032077,0.013639760837070195,1.0,0.0,622.11,618.2,622.41,617.78,41110429,590.7406,0.053101818293850196,0.3800559654032077
2025-12-23,Buy_Hold_TQQQ,13993.89468328672,0.014009216589861715,1.0,0.0,623.93,621.99,624.28,621.72,18468707,591.5287999999999,0.05477535497848967,0.39938946832867206
2025-12-24,Buy_Hold_TQQQ,14082.93055202241,0.006362479549172904,1.0,0.0,623.93,621.99,624.28,621.72,18470000,592.1992,0.05358129494264756,0.40829305520224096
2025-12-26,Buy_Hold_TQQQ,14070.211142203025,-0.0009031791907513938,0,0,623.89,624.66,625.52,623.14,28960000,593.0044000000001,0.05208325604329383,0.40702111422030246
2025-01-02,Buy_Hold_SQQQ,10000.0,0,0.0,1.0,518.58,513.35,519.6454,512.53,29059520,,,0.0
2025-01-03,Buy_Hold_SQQQ,9521.37843012125,-0.047862156987874924,0.0,1.0,518.58,513.35,519.65,512.53,29060000,,,-0.04786215698787492
2025-01-06,Buy_Hold_SQQQ,9192.724952137844,-0.034517426273458295,0.0,1.0,515.18,525.59,525.99,513.28,36690272,,,-0.08072750478621565
2025-01-07,Buy_Hold_SQQQ,9690.491384811741,0.05414786532453997,0.0,1.0,515.27,515.08,516.9199,510.57,30777777,,,-0.030950861518825878
2025-01-08,Buy_Hold_SQQQ,9684.109763880026,-0.0006585446163977235,0.0,1.0,515.27,515.08,516.92,510.57,30780000,,,-0.03158902361199743
2025-01-10,Buy_Hold_SQQQ,10156.34971282706,0.04876441515650745,0.0,1.0,507.19,511.48,511.58,503.92,40530000,,,0.01563497128270592
2025-01-13,Buy_Hold_SQQQ,10258.455647734525,0.010053408733898801,0.0,1.0,505.08,508.74,510.155,501.59,33737237,,,0.025845564773452498
2025-01-14,Buy_Hold_SQQQ,10293.554562858968,0.003421461897356214,0.0,1.0,516.7,513.03,517.85,511.46,34957554,,,0.029355456285896798
2025-01-15,Buy_Hold_SQQQ,9597.957881301852,-0.06757594544327343,0.0,1.0,513.08,518.98,519.0599,512.95,28229037,,,-0.04020421186981475
2025-01-16,Buy_Hold_SQQQ,9792.59731971921,0.02027925531914882,0.0,1.0,521.74,522.85,524.0733,513.1086,51837941,,,-0.020740268028078934
2025-01-17,Buy_Hold_SQQQ,9313.975749840462,-0.048875855327468236,0.0,1.0,521.74,522.85,524.07,513.11,51840000,,,-0.06860242501595384
2025-01-21,Buy_Hold_SQQQ,9157.626037013404,-0.0167865707434052,0.0,1.0,531.51,529.57,533.82,529.26,33592988,,,-0.08423739629865959
2025-01-22,Buy_Hold_SQQQ,8809.827696234846,-0.03797909407665497,0.0,1.0,532.64,529.04,532.76,528.45,23096588,,,-0.11901723037651536
2025-01-23,Buy_Hold_SQQQ,8755.583918315253,-0.00615718942412186,0.0,1.0,529.63,533.02,533.79,528.15,19878251,,,-0.1244416081684747
2025-01-24,Buy_Hold_SQQQ,8911.933631142312,0.017857142857142985,0.0,1.0,529.63,533.02,533.79,528.15,19880000,,,-0.10880663688576879
2025-01-27,Buy_Hold_SQQQ,9700.063816209318,0.08843537414965982,0.0,1.0,521.81,515.22,523.0,511.78,33194214,,,-0.029993618379068176
2025-01-28,Buy_Hold_SQQQ,9266.113592852585,-0.044736842105263235,0.0,1.0,520.83,522.46,522.59,516.8988,26649011,,,-0.07338864071474145
2025-01-29,Buy_Hold_SQQQ,9326.738991703894,0.0065426997245180245,0.0,1.0,523.05,523.71,526.095,518.21,27431302,,,-0.06732610082961055
2025-01-30,Buy_Hold_SQQQ,9205.488194001278,-0.013000342114266204,0.0,1.0,522.29,526.92,531.5178,521.19,38845467,,,-0.07945118059987216
2025-01-31,Buy_Hold_SQQQ,9262.92278238673,0.006239168110918584,0.0,1.0,522.29,526.92,531.52,521.19,38850000,,,-0.07370772176132705
2025-02-03,Buy_Hold_SQQQ,9483.088704530954,0.023768515328969952,0.0,1.0,524.47,518.63,525.11,518.23,26046753,,,-0.05169112954690463
2025-02-04,Buy_Hold_SQQQ,9141.671984684113,-0.03600269179004034,0.0,1.0,526.85,521.82,527.01,520.62,21134070,,,-0.08583280153158866
2025-02-05,Buy_Hold_SQQQ,9026.802807913213,-0.01256544502617809,0.0,1.0,529.6,527.36,529.81,525.7413,19434454,,,-0.09731971920867873
2025-02-06,Buy_Hold_SQQQ,8883.216336949588,-0.015906680805938496,0.0,1.0,522.92,530.14,532.1,522.19,29605470,,,-0.11167836630504116
2025-02-07,Buy_Hold_SQQQ,9231.014677728148,0.03915229885057484,0.0,1.0,522.92,530.14,532.1,522.19,29610000,,,-0.0768985322271852
2025-02-10,Buy_Hold_SQQQ,8905.552010210598,-0.03525751814725195,0.0,1.0,527.99,525.96,529.92,525.83,19325500,,,-0.10944479897894016
2025-02-11,Buy_Hold_SQQQ,8966.177409061906,0.006807595843783508,0.0,1.0,528.3,522.3,529.19,521.95,25009362,,,-0.10338225909380945
2025-02-12,Buy_Hold_SQQQ,8953.414167198473,-0.0014234875444839048,0.0,1.0,535.9,529.98,536.22,529.19,28714799,,,-0.10465858328015275
2025-02-13,Buy_Hold_SQQQ,8573.707721761331,-0.042409123307198975,0.0,1.0,538.15,536.005,538.84,535.67,17862572,,,-0.14262922782386686
2025-02-14,Buy_Hold_SQQQ,8484.365028717297,-0.010420543356903653,0.0,1.0,538.15,536.01,538.84,535.67,17860000,,,-0.15156349712827033
2025-02-18,Buy_Hold_SQQQ,8426.930440331847,-0.006769462203835858,0.0,1.0,539.52,538.57,540.81,536.46,19666861,,,-0.15730695596681527
2025-02-19,Buy_Hold_SQQQ,8423.739629865988,-0.0003786444528588517,0.0,1.0,537.23,538.73,539.1,532.46,26550753,,,-0.15762603701340122
2025-02-20,Buy_Hold_SQQQ,8538.608806636888,0.013636363636363722,0.0,1.0,526.08,538.38,538.4,525.71,47093750,,,-0.14613911933631116
2025-02-21,Buy_Hold_SQQQ,9074.664964901085,0.06278026905829578,0.0,1.0,526.08,538.38,538.4,525.71,47090000,,,-0.0925335035098915
2025-02-24,Buy_Hold_SQQQ,9403.318442884492,0.03621659634317866,0.0,1.0,513.32,519.24,519.32,509.44,48940025,,,-0.059668155711550756
2025-02-25,Buy_Hold_SQQQ,9760.689215060624,0.03800475059382419,0.0,1.0,514.56,515.53,519.66,511.37,34457618,,,-0.02393107849393764
2025-02-26,Buy_Hold_SQQQ,9696.873005743457,-0.0065380843412880035,0.0,1.0,500.27,518.13,519.0699,500.05,52447966,,,-0.03031269942565432
2025-02-27,Buy_Hold_SQQQ,10504.148053605613,0.08325106943073383,0.0,1.0,508.17,500.13,508.78,496.93,47654043,,,0.05041480536056133
2025-02-28,Buy_Hold_SQQQ,10019.144862795147,-0.0461725394896719,0.0,1.0,508.17,500.13,508.78,496.93,47650000,,,0.0019144862795146763
2025-03-03,Buy_Hold_SQQQ,10666.879387364388,0.06464968152866246,0.0,1.0,495.55,494.18,503.74,487.735,67875402,,,0.06668793873643881
2025-03-04,Buy_Hold_SQQQ,10788.130185067006,0.011367035596769402,0.0,1.0,502.01,496.2,503.63,491.26,46323725,,,0.07881301850670061
2025-03-05,Buy_Hold_SQQQ,10373.324824505424,-0.03845016267376516,0.0,1.0,488.2,493.69,498.58,486.2,57574332,,,0.037332482450542374
2025-03-06,Buy_Hold_SQQQ,11222.080408423739,0.08182097816056587,0.0,1.0,491.79,487.16,493.28,480.53,54714726,,,0.12220804084237388
2025-03-07,Buy_Hold_SQQQ,10998.723675813657,-0.0199033266988911,0.0,1.0,491.79,487.16,493.28,480.53,54710000,,,0.09987236758136568
2025-03-10,Buy_Hold_SQQQ,12243.139757498404,0.11314186248912098,0.0,1.0,471.6,472.35,478.805,467.01,68760771,,,0.22431397574984038
2025-03-11,Buy_Hold_SQQQ,12380.344607530313,0.011206671879072221,0.0,1.0,476.92,479.16,481.06,471.79,46971082,,,0.23803446075303128
2025-03-12,Buy_Hold_SQQQ,11962.34843650287,-0.033762886597938205,0.0,1.0,468.34,476.25,476.2801,466.43,46563349,,,0.19623484365028707
2025-03-13,Buy_Hold_SQQQ,12616.464582003828,0.054681248332888774,0.0,1.0,479.66,473.73,480.56,473.12,43563010,,,0.2616464582003828
2025-03-14,Buy_Hold_SQQQ,11719.846841097638,-0.07106727364693972,0.0,1.0,479.66,473.73,480.56,473.12,43560000,,,0.17198468410976384
2025-03-17,Buy_Hold_SQQQ,11493.299298021697,-0.019330247753879724,0.0,1.0,474.54,479.41,479.61,472.41,39072265,521.2184,-0.08955631650762896,0.1493299298021697
2025-03-18,Buy_Hold_SQQQ,12074.026802807912,0.05052748473070513,0.0,1.0,480.89,476.81,485.33,474.87,40430334,520.9248,-0.07685331932747302,0.20740268028079117
2025-03-19,Buy_Hold_SQQQ,11614.550095724313,-0.03805496828752637,0.0,1.0,479.26,476.88,484.55,476.18,36780549,520.5934,-0.0793967038383506,0.1614550095724313
2025-03-20,Buy_Hold_SQQQ,11726.228462029354,0.009615384615384616,0.0,1.0,480.84,474.08,481.61,472.905,42234874,519.9858,-0.07528244040510348,0.1726228462029354
2025-03-21,Buy_Hold_SQQQ,11614.550095724313,-0.009523809523809525,0.0,1.0,480.84,474.08,481.61,472.9,42230000,519.3308000000001,-0.07411615101588445,0.1614550095724313
2025-03-24,Buy_Hold_SQQQ,10890.236119974472,-0.06236263736263733,0.0,1.0,493.46,491.39,493.62,490.42,26035241,518.863,-0.048958973756078335,0.08902361199744718
2025-03-25,Buy_Hold_SQQQ,10695.596681557112,-0.017872839144447768,0.0,1.0,484.38,492.3,493.16,482.82,35043357,518.0122,-0.06492549789367898,0.06955966815571119
2025-03-26,Buy_Hold_SQQQ,11123.165283982129,0.039976133651551414,0.0,1.0,481.62,482.41,486.5799,480.25,33469817,517.1388,-0.06868330127230822,0.1123165283982129
2025-03-27,Buy_Hold_SQQQ,11317.804722399485,0.017498565691336676,0.0,1.0,468.94,479.81,480.52,468.05,46363797,516.5333999999999,-0.09214002424625382,0.13178047223994854
2025-03-28,Buy_Hold_SQQQ,12220.804084237392,0.07978573442345648,0.0,1.0,468.94,479.81,480.52,468.05,46360000,515.7563999999999,-0.0907723103387566,0.22208040842373922
2025-03-31,Buy_Hold_SQQQ,12233.567326100827,0.0010443864229764419,0.0,1.0,472.7,467.3,473.63,464.42,41156226,515.2384000000001,-0.08256061660000512,0.22335673261008268
2025-04-01,Buy_Hold_SQQQ,11946.394384173578,-0.02347417840375587,0.0,1.0,476.15,466.12,479.56,465.86,49894489,514.73,-0.07495191653876797,0.1946394384173578
2025-04-02,Buy_Hold_SQQQ,11678.36630504148,-0.022435897435897377,0.0,1.0,450.66,456.44,460.07,450.14,70456338,514.0514,-0.12331724026040962,0.167836630504148
2025-04-03,Buy_Hold_SQQQ,13570.516911295468,0.1620218579234973,0.0,1.0,422.67,438.14,440.37,422.67,117088441,513.2806,-0.17653229052490982,0.3570516911295468
2025-04-04,Buy_Hold_SQQQ,16068.92150606254,0.18410533740888788,0.0,1.0,422.67,438.14,440.37,422.67,117090000,512.4636,-0.17521946924620602,0.6068921506062539
2025-04-07,Buy_Hold_SQQQ,16008.29610721123,-0.0037728355837967314,0.0,1.0,416.06,438.16,443.1384,409.79,101248060,511.61400000000003,-0.18676971310401988,0.6008296107211231
2025-04-08,Buy_Hold_SQQQ,16901.72303765156,0.055810245166434236,0.0,1.0,466.0,415.57,467.83,415.43,142876878,510.73479999999995,-0.08758909712046242,0.6901723037651561
2025-04-09,Buy_Hold_SQQQ,10938.098276962346,-0.35284123088540686,0.0,1.0,446.18,453.56,455.59,432.63,108384092,509.7214,-0.12465907846914022,0.09380982769623461
2025-04-10,Buy_Hold_SQQQ,12192.086790044668,0.11464410735122524,0.0,1.0,454.4,444.65,455.79,441.33,52483779,508.8818,-0.10706179706171456,0.21920867900446683
2025-04-11,Buy_Hold_SQQQ,11557.11550733886,-0.052080607170897755,0.0,1.0,454.4,444.65,455.79,441.33,52480000,508.15840000000003,-0.10579063536094267,0.15571155073388598
