Date,Strategy_Name,Portfolio_Value,Daily_Return
2023-01-03,Adaptive Simple QQQ,10000.0,0.0
2023-01-04,Adaptive Simple QQQ,10047.665884845275,0.004766588484527683
2023-01-05,Adaptive Simple QQQ,9890.292804721192,-0.01566265060240973
2023-01-06,Adaptive Simple QQQ,10163.425890898086,0.027616279069767546
2023-01-09,Adaptive Simple QQQ,10229.25020806537,0.00647658750837472
2023-01-10,Adaptive Simple QQQ,10315.881062268292,0.00846893491124268
2023-01-11,Adaptive Simple QQQ,10494.06067942801,0.01727236055594257
2023-01-12,Adaptive Simple QQQ,10656.339968285143,0.015463917525773233
2023-01-13,Adaptive Simple QQQ,10872.712353427989,0.02030456852791889
2023-01-17,Adaptive Simple QQQ,10926.805449713698,0.004975124378109346
2023-01-18,Adaptive Simple QQQ,10526.516537199435,-0.036633663366336555
2023-01-19,Adaptive Simple QQQ,10201.957959485166,-0.030832476875642414
2023-01-20,Adaptive Simple QQQ,10480.924992885146,0.027344460201447155
2023-01-23,Adaptive Simple QQQ,11170.053525292707,0.06575073601570167
2023-01-24,Adaptive Simple QQQ,11108.34052239054,-0.005524861878452921
2023-01-25,Adaptive Simple QQQ,11026.05651852098,-0.007407407407407414
2023-01-26,Adaptive Simple QQQ,11663.757548510066,0.05783582089552231
2023-01-27,Adaptive Simple QQQ,11992.893563988304,0.028218694885361578
2023-01-30,Adaptive Simple QQQ,11283.194030613353,-0.05917667238421951
2023-01-31,Adaptive Simple QQQ,11776.89805383071,0.043755697356426496
2023-02-01,Adaptive Simple QQQ,12538.025089624136,0.06462882096069872
2023-02-02,Adaptive Simple QQQ,13833.9981505697,0.10336341263330598
2023-02-03,Adaptive Simple QQQ,13124.29861719475,-0.05130111524163565
2023-02-06,Adaptive Simple QQQ,12795.162601716513,-0.025078369905956136
2023-02-07,Adaptive Simple QQQ,13576.860638477328,0.061093247588424424
2023-02-08,Adaptive Simple QQQ,12846.590104134988,-0.05378787878787872
2023-02-09,Adaptive Simple QQQ,12507.168588173055,-0.026421136909527628
2023-02-10,Adaptive Simple QQQ,12250.03107608068,-0.02055921052631579
2023-02-13,Adaptive Simple QQQ,12836.304603651291,0.047858942065491204
2023-02-14,Adaptive Simple QQQ,13103.72761622736,0.020833333333333315
2023-02-15,Adaptive Simple QQQ,13402.007130254513,0.02276295133437984
2023-02-16,Adaptive Simple QQQ,12630.594593977394,-0.05755947812739831
2023-02-17,Adaptive Simple QQQ,12363.171581401324,-0.02117263843648207
2023-02-21,Adaptive Simple QQQ,11499.189540770949,-0.06988352745424292
2023-02-22,Adaptive Simple QQQ,11509.475041254644,0.0008944543828264568
2023-02-23,Adaptive Simple QQQ,11797.469054798104,0.025022341376228878
2023-02-24,Adaptive Simple QQQ,11200.910026743799,-0.050566695727986055
2023-02-27,Adaptive Simple QQQ,11437.476537868783,0.02112029384756645
2023-02-28,Adaptive Simple QQQ,11375.763534966614,-0.005395683453237296
2023-03-01,Adaptive Simple QQQ,11108.340522390547,-0.023508137432188044
2023-03-02,Adaptive Simple QQQ,11375.763534966616,0.024074074074074053
2023-03-03,Adaptive Simple QQQ,12064.892067374178,0.06057866184448462
2023-03-06,Adaptive Simple QQQ,12116.319569792651,0.004262574595055323
2023-03-07,Adaptive Simple QQQ,11663.757548510075,-0.037351443123938836
2023-03-08,Adaptive Simple QQQ,11818.0400557655,0.01322751322751326
2023-03-09,Adaptive Simple QQQ,11200.910026743803,-0.052219321148825035
2023-03-10,Adaptive Simple QQQ,10738.062504977528,-0.041322314049586875
2023-03-13,Adaptive Simple QQQ,10817.741609556768,0.007420249653259513
2023-03-14,Adaptive Simple QQQ,11558.543802331295,0.0684803001876173
2023-03-15,Adaptive Simple QQQ,11731.059381470568,0.014925373134328351
2023-03-16,Adaptive Simple QQQ,12654.525128627853,0.07871972318339102
2023-03-17,Adaptive Simple QQQ,12461.713599001605,-0.015236567762630415
2023-03-20,Adaptive Simple QQQ,12593.637277166932,0.010586319218241106
2023-03-21,Adaptive Simple QQQ,13131.479965071723,0.04270749395648665
2023-03-22,Adaptive Simple QQQ,12522.601450462524,-0.04636785162287478
2023-03-23,Adaptive Simple QQQ,12969.112361175936,0.03565640194489461
2023-03-24,Adaptive Simple QQQ,13101.036039341263,0.010172143974960938
2023-03-27,Adaptive Simple QQQ,12837.18868301061,-0.020139426800929495
2023-03-28,Adaptive Simple QQQ,12624.08120289739,-0.01660079051383406
2023-03-29,Adaptive Simple QQQ,13303.995544210995,0.05385852090032154
2023-03-30,Adaptive Simple QQQ,13669.322652976516,0.027459954233409703
2023-03-31,Adaptive Simple QQQ,14339.089019046634,0.048997772828507806
2023-04-03,Adaptive Simple QQQ,14237.609266611767,-0.007077140835102719
2023-04-04,Adaptive Simple QQQ,14095.537613202956,-0.009978617248752587
2023-04-05,Adaptive Simple QQQ,13638.878727246056,-0.032397408207343485
2023-04-06,Adaptive Simple QQQ,13923.022034063684,0.02083333333333342
2023-04-10,Adaptive Simple QQQ,13892.578108333224,-0.0021865889212828817
2023-04-11,Adaptive Simple QQQ,13618.582776759085,-0.0197224251278305
2023-04-12,Adaptive Simple QQQ,13253.255667993566,-0.02682563338301039
2023-04-13,Adaptive Simple QQQ,14014.353811255063,0.05742725880551301
2023-04-14,Adaptive Simple QQQ,13933.17000930717,-0.005792903692976109
2023-04-17,Adaptive Simple QQQ,13953.465959794143,0.001456664238892904
2023-04-18,Adaptive Simple QQQ,13963.613935037629,0.0007272727272727117
2023-04-19,Adaptive Simple QQQ,13933.17000930717,-0.0021802325581394884
2023-04-20,Adaptive Simple QQQ,13608.434801515597,-0.02330662782228698
2023-04-21,Adaptive Simple QQQ,13638.878727246058,0.002237136465324337
2023-04-24,Adaptive Simple QQQ,13547.546950054677,-0.0066964285714285615
2023-04-25,Adaptive Simple QQQ,12786.448806793178,-0.056179775280898875
2023-04-26,Adaptive Simple QQQ,12999.5562869064,0.016666666666666736
2023-04-27,Adaptive Simple QQQ,14054.94571222901,0.0811865729898516
2023-04-28,Adaptive Simple QQQ,14339.089019046636,0.02021660649819503
2023-05-01,Adaptive Simple QQQ,14298.497118072688,-0.0028308563340411126
2023-05-02,Adaptive Simple QQQ,13912.874058820196,-0.026969481902058126
2023-05-03,Adaptive Simple QQQ,13638.878727246054,-0.019693654266958523
2023-05-04,Adaptive Simple QQQ,13486.659098593755,-0.011160714285714312
2023-05-05,Adaptive Simple QQQ,14308.645093316172,0.060948081264108396
2023-05-08,Adaptive Simple QQQ,14430.420796238011,0.008510638297872412
2023-05-09,Adaptive Simple QQQ,14146.277489420383,-0.019690576652602047
2023-05-10,Adaptive Simple QQQ,14613.084350620768,0.032998565279770506
2023-05-11,Adaptive Simple QQQ,14734.860053542607,0.00833333333333328
2023-05-12,Adaptive Simple QQQ,14572.492449646821,-0.011019283746556485
2023-05-15,Adaptive Simple QQQ,14805.895880247013,0.016016713091922034
2023-05-16,Adaptive Simple QQQ,14856.635756464446,0.0034270047978067655
2023-05-17,Adaptive Simple QQQ,15384.33046912575,0.03551912568306008
2023-05-18,Adaptive Simple QQQ,16216.464439091656,0.054089709762533
2023-05-19,Adaptive Simple QQQ,16104.836711413303,-0.006883604505632116
2023-05-22,Adaptive Simple QQQ,16267.204315309093,0.010081915563957274
2023-05-23,Adaptive Simple QQQ,15638.029850212919,-0.03867747972551472
2023-05-24,Adaptive Simple QQQ,15384.330469125753,-0.016223231667748216
2023-05-25,Adaptive Simple QQQ,16500.607745909285,0.07255936675461751
2023-05-26,Adaptive Simple QQQ,17748.80870085814,0.07564575645756437
2023-05-30,Adaptive Simple QQQ,18002.508081945303,0.014293882218410521
2023-05-31,Adaptive Simple QQQ,17637.180973179784,-0.020293122886133004
2023-06-01,Adaptive Simple QQQ,18266.355438275958,0.03567318757192181
2023-06-02,Adaptive Simple QQQ,18682.42242325891,0.022777777777777786
2023-06-05,Adaptive Simple QQQ,18723.014324232856,0.0021727322107549783
2023-06-06,Adaptive Simple QQQ,18702.718373745884,-0.001084010840108378
2023-06-07,Adaptive Simple QQQ,17748.80870085814,-0.051003798155181836
2023-06-08,Adaptive Simple QQQ,18357.68721546734,0.03430531732418533
2023-06-09,Adaptive Simple QQQ,18580.942670824046,0.012161415146489711
2023-06-12,Adaptive Simple QQQ,19534.85234371179,0.051338066630256765
2023-06-13,Adaptive Simple QQQ,19961.067303938235,0.021818181818181907
2023-06-14,Adaptive Simple QQQ,20387.28226416467,0.02135231316725969
2023-06-15,Adaptive Simple QQQ,21107.788506452223,0.035340965654554544
2023-06-16,Adaptive Simple QQQ,20701.869496712756,-0.019230769230769332
2023-06-20,Adaptive Simple QQQ,20600.38974427789,-0.004901960784313621
2023-06-21,Adaptive Simple QQQ,19707.367922851066,-0.04334975369458123
2023-06-22,Adaptive Simple QQQ,20366.9863136777,0.03347064881565389
2023-06-23,Adaptive Simple QQQ,19768.255774311987,-0.029397110114598897
2023-06-26,Adaptive Simple QQQ,18976.713705320028,-0.04004106776180704
2023-06-27,Adaptive Simple QQQ,19920.475402964286,0.049732620320855604
2023-06-28,Adaptive Simple QQQ,20042.251105886127,0.006113092205807489
2023-06-29,Adaptive Simple QQQ,19900.179452477314,-0.007088607594936737
2023-06-30,Adaptive Simple QQQ,20803.349249147628,0.04538500764915862
2023-07-03,Adaptive Simple QQQ,20945.42090255644,0.006829268292682955
2023-07-05,Adaptive Simple QQQ,20935.27292731295,-0.0004844961240310835
2023-07-06,Adaptive Simple QQQ,20438.02214038211,-0.023751817741153584
2023-07-07,Adaptive Simple QQQ,20224.91466026889,-0.010427010923535296
2023-07-10,Adaptive Simple QQQ,20245.210610755865,0.0010035122930255682
2023-07-11,Adaptive Simple QQQ,20539.501892816974,0.014536340852130283
2023-07-12,Adaptive Simple QQQ,21300.60003607847,0.03705533596837945
2023-07-13,Adaptive Simple QQQ,22355.989461401085,0.04954740352548846
2023-07-14,Adaptive Simple QQQ,22335.693510914112,-0.0009078529278256729
2023-07-17,Adaptive Simple QQQ,22954.720000766796,0.02771467514766013
2023-07-18,Adaptive Simple QQQ,23502.710663915073,0.0238726790450928
2023-07-19,Adaptive Simple QQQ,23502.710663915073,0.0
2023-07-20,Adaptive Simple QQQ,21848.590699226752,-0.07037996545768563
2023-07-21,Adaptive Simple QQQ,21655.779169600504,-0.008824895494658674
2023-07-24,Adaptive Simple QQQ,21747.110946791883,0.004217432052483592
2023-07-25,Adaptive Simple QQQ,22183.47388226181,0.020065328978068116
2023-07-26,Adaptive Simple QQQ,21960.218426905103,-0.010064043915827945
2023-07-27,Adaptive Simple QQQ,21767.406897278855,-0.008780036968576769
2023-07-28,Adaptive Simple QQQ,22944.572025523306,0.05407925407925409
2023-07-31,Adaptive Simple QQQ,22995.31190174074,0.0022114108801415617
2023-08-01,Adaptive Simple QQQ,22812.64834735798,-0.007943512797881717
2023-08-02,Adaptive Simple QQQ,21320.895986565443,-0.06539145907473304
2023-08-03,Adaptive Simple QQQ,21168.676357913144,-0.007139457401237607
2023-08-04,Adaptive Simple QQQ,20874.38507585203,-0.013902205177372923
2023-08-07,Adaptive Simple QQQ,21391.93181326985,0.02479338842975197
2023-08-08,Adaptive Simple QQQ,20843.94115012157,-0.025616698292220075
2023-08-09,Adaptive Simple QQQ,20143.730858320992,-0.03359298928919171
2023-08-10,Adaptive Simple QQQ,20180.981312426447,0.0018492331121504131
2023-08-11,Adaptive Simple QQQ,20052.24812544436,-0.006378935939196433
2023-08-14,Adaptive Simple QQQ,20277.3942524641,0.011227974320448064
2023-08-15,Adaptive Simple QQQ,19664.753811948838,-0.03021297672114923
2023-08-16,Adaptive Simple QQQ,19456.41685214117,-0.010594435191000178
2023-08-17,Adaptive Simple QQQ,19243.78428491479,-0.01092866013522847
2023-08-18,Adaptive Simple QQQ,19219.621493184517,-0.0012556153910544062
2023-08-21,Adaptive Simple QQQ,19529.44217825932,0.01612002011510304
2023-08-22,Adaptive Simple QQQ,19501.520730037675,-0.0014297104836270157
2023-08-23,Adaptive Simple QQQ,19809.19361140312,0.015776866103141655
2023-08-24,Adaptive Simple QQQ,19385.539329732375,-0.02138675051501692
2023-08-25,Adaptive Simple QQQ,19535.885589387395,0.007755588178267766
2023-08-28,Adaptive Simple QQQ,19683.010143478376,0.007530989747959237
2023-08-29,Adaptive Simple QQQ,20112.57088534985,0.021823935401151212
