Date,Strategy_Name,Portfolio_Value,Daily_Return
2016-01-04,QQQ Buy and Hold,10000.0,0.0
2016-01-05,QQQ Buy and Hold,9982.638888888889,-0.0017361111111110904
2016-01-06,QQQ Buy and Hold,9886.69590643275,-0.009610983981693338
2016-01-07,QQQ Buy and Hold,9576.937134502925,-0.03133086876155269
2016-01-08,QQQ Buy and Hold,9499.269005847955,-0.008109913176223725
2016-01-11,QQQ Buy and Hold,9528.508771929828,0.003078106964217078
2016-01-12,QQQ Buy and Hold,9638.157894736847,0.011507479861910268
2016-01-13,QQQ Buy and Hold,9306.469298245618,-0.0344141069397043
2016-01-14,QQQ Buy and Hold,9504.751461988308,0.021305841924398643
2016-01-15,QQQ Buy and Hold,9209.612573099419,-0.03105172082291857
2016-01-19,QQQ Buy and Hold,9229.714912280706,0.0021827562258160418
2016-01-20,QQQ Buy and Hold,9201.388888888894,-0.0030690030690030913
2016-01-21,QQQ Buy and Hold,9210.526315789479,0.0009930486593842534
2016-01-22,QQQ Buy and Hold,9477.339181286556,0.028968253968253987
2016-01-25,QQQ Buy and Hold,9336.622807017551,-0.014847666795217818
2016-01-26,QQQ Buy and Hold,9420.687134502929,0.009003718927382926
2016-01-27,QQQ Buy and Hold,9185.8552631579,-0.024927255092143486
2016-01-28,QQQ Buy and Hold,9315.606725146205,0.014125136775092029
2016-01-29,QQQ Buy and Hold,9510.233918128659,0.020892594409023985
2016-02-01,QQQ Buy and Hold,9535.818713450295,0.002690238278247513
2016-02-02,QQQ Buy and Hold,9329.312865497079,-0.02165580682253742
2016-02-03,QQQ Buy and Hold,9284.539473684214,-0.004799216454456365
2016-02-04,QQQ Buy and Hold,9283.625730994156,-9.841551028447117e-05
2016-02-05,QQQ Buy and Hold,8961.074561403513,-0.03474409448818899
2016-02-08,QQQ Buy and Hold,8824.01315789474,-0.015295197308045275
2016-02-09,QQQ Buy and Hold,8796.600877192986,-0.0031065548306927326
2016-02-10,QQQ Buy and Hold,8830.409356725151,0.0038433572244728842
2016-02-11,QQQ Buy and Hold,8817.616959064333,-0.0014486754966887476
2016-02-12,QQQ Buy and Hold,8951.93713450293,0.015233160621761646
2016-02-16,QQQ Buy and Hold,9153.874269005855,0.022557925895682434
2016-02-17,QQQ Buy and Hold,9361.29385964913,0.022659213415851427
2016-02-18,QQQ Buy and Hold,9254.385964912288,-0.011420204978038084
2016-02-19,QQQ Buy and Hold,9281.798245614042,0.002962085308056844
2016-02-22,QQQ Buy and Hold,9432.56578947369,0.016243354991140043
2016-02-23,QQQ Buy and Hold,9277.229532163748,-0.016468080984210043
2016-02-24,QQQ Buy and Hold,9365.86257309942,0.009553826455234895
2016-02-25,QQQ Buy and Hold,9458.150584795327,0.009853658536585416
2016-02-26,QQQ Buy and Hold,9446.271929824567,-0.0012559173026761633
2016-02-29,QQQ Buy and Hold,9361.293859649128,-0.008995937318630225
2016-03-01,QQQ Buy and Hold,9661.00146198831,0.03201561737432895
2016-03-02,QQQ Buy and Hold,9664.656432748541,0.0003783221413032445
2016-03-03,QQQ Buy and Hold,9646.381578947372,-0.0018908953389430165
2016-03-04,QQQ Buy and Hold,9650.036549707605,0.00037889551956054045
2016-03-07,QQQ Buy and Hold,9590.643274853805,-0.0061547201969511
2016-03-08,QQQ Buy and Hold,9512.061403508775,-0.008193597560975605
2016-03-09,QQQ Buy and Hold,9572.368421052635,0.006340057636887712
2016-03-10,QQQ Buy and Hold,9558.662280701757,-0.001431844215349424
2016-03-11,QQQ Buy and Hold,9724.963450292402,0.017397954306471727
2016-03-14,QQQ Buy and Hold,9741.410818713455,0.0016912524664097774
2016-03-15,QQQ Buy and Hold,9737.755847953222,-0.0003751993246412743
2016-03-16,QQQ Buy and Hold,9824.561403508776,0.008914328610303114
2016-03-17,QQQ Buy and Hold,9819.078947368425,-0.0005580357142857355
2016-03-18,QQQ Buy and Hold,9805.37280701755,-0.001395868230039005
2016-03-21,QQQ Buy and Hold,9843.750000000007,0.003913894324853244
2016-03-22,QQQ Buy and Hold,9873.903508771939,0.0030632135895293632
2016-03-23,QQQ Buy and Hold,9792.580409356733,-0.008236165093466597
2016-03-24,QQQ Buy and Hold,9795.321637426909,0.00027992908463190386
2016-03-28,QQQ Buy and Hold,9781.61549707603,-0.0013992537313433366
2016-03-29,QQQ Buy and Hold,9938.779239766089,0.01606725829051844
2016-03-30,QQQ Buy and Hold,9987.207602339187,0.0048726670957065475
2016-03-31,QQQ Buy and Hold,9972.587719298252,-0.0014638609332113138
2016-04-01,QQQ Buy and Hold,10078.581871345035,0.010628550485614775
2016-04-04,QQQ Buy and Hold,10040.20467836258,-0.0038077969174977492
2016-04-05,QQQ Buy and Hold,9943.34795321638,-0.009646887513651278
2016-04-06,QQQ Buy and Hold,10106.907894736849,0.01644918213563689
2016-04-07,QQQ Buy and Hold,9961.62280701755,-0.01437483048548959
2016-04-08,QQQ Buy and Hold,9954.312865497082,-0.0007338103100348404
2016-04-11,QQQ Buy and Hold,9917.763157894744,-0.0036717459151825913
2016-04-12,QQQ Buy and Hold,10000.913742690065,0.008384005896443676
2016-04-13,QQQ Buy and Hold,10128.837719298252,0.012791228871630804
2016-04-14,QQQ Buy and Hold,10129.751461988311,9.02119981958062e-05
2016-04-15,QQQ Buy and Hold,10104.166666666673,-0.0025257081003067033
2016-04-18,QQQ Buy and Hold,10158.077485380125,0.005335503707722946
2016-04-19,QQQ Buy and Hold,10095.942982456147,-0.006116758118197417
2016-04-20,QQQ Buy and Hold,10104.166666666673,0.0008145533532446684
2016-04-21,QQQ Buy and Hold,10105.080409356733,9.043226623263806e-05
2016-04-22,QQQ Buy and Hold,9952.485380116967,-0.015100822859209708
2016-04-25,QQQ Buy and Hold,9952.485380116967,0.0
2016-04-26,QQQ Buy and Hold,9904.057017543866,-0.004865956665442537
2016-04-27,QQQ Buy and Hold,9824.561403508778,-0.00802657071685584
2016-04-28,QQQ Buy and Hold,9705.774853801177,-0.012090773809523784
2016-04-29,QQQ Buy and Hold,9654.605263157902,-0.005272076821690852
2016-05-02,QQQ Buy and Hold,9745.97953216375,0.00946431951542684
2016-05-03,QQQ Buy and Hold,9655.519005847962,-0.0092818301143821
2016-05-04,QQQ Buy and Hold,9593.384502923986,-0.006435128229393459
2016-05-05,QQQ Buy and Hold,9590.64327485381,-0.00028574149919040993
2016-05-06,QQQ Buy and Hold,9641.812865497086,0.005335365853658559
2016-05-09,QQQ Buy and Hold,9669.22514619884,0.002843062926459412
2016-05-10,QQQ Buy and Hold,9801.71783625732,0.01370251370251373
2016-05-11,QQQ Buy and Hold,9713.084795321647,-0.009042602778036719
2016-05-12,QQQ Buy and Hold,9670.1388888889,-0.004421448730009396
2016-05-13,QQQ Buy and Hold,9634.502923976619,-0.0036851554379665557
2016-05-16,QQQ Buy and Hold,9755.11695906434,0.012518968133535731
2016-05-17,QQQ Buy and Hold,9632.675438596503,-0.012551517422255559
2016-05-18,QQQ Buy and Hold,9667.397660818726,0.0036046291026370276
2016-05-19,QQQ Buy and Hold,9617.14181286551,-0.00519848771266538
2016-05-20,QQQ Buy and Hold,9723.135964912293,0.011021377672208994
2016-05-23,QQQ Buy and Hold,9710.343567251475,-0.0013156658208815014
2016-05-24,QQQ Buy and Hold,9904.970760233933,0.02004328596969991
2016-05-25,QQQ Buy and Hold,9976.242690058494,0.007195571955719567
2016-05-26,QQQ Buy and Hold,10005.482456140364,0.002930939732551687
2016-05-27,QQQ Buy and Hold,10057.565789473696,0.005205479452054732
2016-05-31,QQQ Buy and Hold,10076.754385964925,0.0019078768056691921
2016-06-01,QQQ Buy and Hold,10077.668128654985,9.067827348571922e-05
2016-06-02,QQQ Buy and Hold,10098.68421052633,0.0020854111886842845
2016-06-03,QQQ Buy and Hold,10051.169590643289,-0.004705030763662649
2016-06-06,QQQ Buy and Hold,10087.719298245629,0.003636363636363688
2016-06-07,QQQ Buy and Hold,10062.134502923991,-0.0025362318840579812
2016-06-08,QQQ Buy and Hold,10079.495614035102,0.0017253904831093145
2016-06-09,QQQ Buy and Hold,10063.048245614049,-0.0016317650258363414
2016-06-10,QQQ Buy and Hold,9948.830409356739,-0.011350222464360302
2016-06-13,QQQ Buy and Hold,9865.679824561417,-0.008357825128581894
2016-06-14,QQQ Buy and Hold,9865.679824561417,0.0
2016-06-15,QQQ Buy and Hold,9837.353801169604,-0.0028711679170140064
2016-06-16,QQQ Buy and Hold,9866.593567251477,0.0029723202675088927
2016-06-17,QQQ Buy and Hold,9724.963450292413,-0.014354510094461911
2016-06-20,QQQ Buy and Hold,9786.184210526331,0.006295217513858756
2016-06-21,QQQ Buy and Hold,9817.25146198832,0.0031746031746032067
2016-06-22,QQQ Buy and Hold,9793.494152046802,-0.002419955323901628
2016-06-23,QQQ Buy and Hold,9933.296783625749,0.014275051315543822
2016-06-24,QQQ Buy and Hold,9524.853801169607,-0.04111857234845
2016-06-27,QQQ Buy and Hold,9335.709064327502,-0.019858019953952352
2016-06-28,QQQ Buy and Hold,9540.387426900601,0.02192424390721342
2016-06-29,QQQ Buy and Hold,9708.516081871361,0.01762283306196728
2016-06-30,QQQ Buy and Hold,9820.906432748554,0.011576470588235332
